gene_name	count	chrom	pos	interpro_id	interpro_descr	db	db_acc	aa_start	aa_stop	num_exons_spanned	gene_id
XPC	1	3	14193904	IPR018326	Rad4_beta-hairpin_dom1	pfam	PF10403	631	682	2	ENSG00000154767
KCNH8	0	3	19190287	IPR000014	PAS	superfamily	SSF55785	26	133	3	ENSG00000183960
KCNH8	0	3	19295190	IPR000014	PAS	tigrfam	TIGR00229	41	137	2	ENSG00000183960
KCNH8	0	3	19295193	IPR013655	PAS_fold_3	pfam	PF08447	42	128	2	ENSG00000183960
KCNH8	0	3	19295193	IPR013767	PAS_fold	pfam	PF00989	42	133	2	ENSG00000183960
KCNH8	0	3	19295193	IPR013656	PAS_4	pfam	PF08448	42	137	2	ENSG00000183960
KCNH8	0	3	19295346	IPR000700	PAS-assoc_C	pfscan	PS50113	93	145	2	ENSG00000183960
KCNH8	0	3	19295349	IPR001610	PAC	smart	SM00086	94	136	2	ENSG00000183960
RBMS3	0	3	29476339	IPR000504	RRM_dom	pfscan	PS50102	61	134	4	ENSG00000144642
RBMS3	0	3	29476342	IPR000504	RRM_dom	smart	SM00360	62	130	3	ENSG00000144642
PLCD1	0	3	38049976	IPR017946	PLC-like_Pdiesterase_TIM-brl	superfamily	SSF51695	320	646	7	ENSG00000187091
PLCD1	0	3	38050024	IPR001711	PLipase_C_Pinositol-sp_Y	pfam	PF00387	512	630	3	ENSG00000187091
DLEC1	0	3	38138136	IPR008962	PapD-like	superfamily	SSF49354	750	831	3	ENSG00000008226
XYLB	0	3	38388387	IPR018484	Carb_kinase_FGGY_N	pfam	PF00370	10	287	11	ENSG00000093217
SCN10A	0	3	38798267	IPR005821	Ion_trans_dom	pfam	PF00520	156	396	7	ENSG00000185313
GORASP1	0	3	39139955	IPR024958	GRASP55/65_PDZ	pfam	PF04495	69	365	7	ENSG00000114745
GORASP1	0	3	39142249	IPR001478	PDZ	superfamily	SSF50156	92	185	3	ENSG00000114745
CX3CR1	0	3	39307122	IPR000276	GPCR_Rhodpsn	pfam	PF00001	80	325	1	ENSG00000168329
CX3CR1	0	3	39307122	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	80	325	1	ENSG00000168329
CX3CR1	0	3	39307242	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	75	285	1	ENSG00000168329
CX3CR1	0	3	39307302	IPR001277	Chemokine_CXCR4	prints	PR00645	248	265	1	ENSG00000168329
HIGD1A	0	3	42826811	IPR007667	Hypoxia_induced_domain	pfam	PF04588	39	92	3	ENSG00000181061
SLC6A20	0	3	45800500	IPR000175	Na/ntran_symport	pfscan	PS50267	4	583	11	ENSG00000163817
SLC6A20	0	3	45800512	IPR000175	Na/ntran_symport	pfam	PF00209	5	579	11	ENSG00000163817
PTH1R	0	3	46935460	IPR001879	GPCR_2_extracellular_dom	pfscan	PS50227	47	174	4	ENSG00000160801
PTH1R	0	3	46937263	IPR002170	GPCR_2_parathyroid_rcpt	prints	PR00393	73	96	1	ENSG00000160801
COL7A1	0	3	48623543	IPR002035	VWF_A	pfscan	PS50234	1054	1229	4	ENSG00000114270
COL7A1	0	3	48623561	IPR002035	VWF_A	pfam	PF00092	1068	1223	4	ENSG00000114270
DAG1	0	3	49548145	IPR015919	Cadherin-like	superfamily	SSF49313	60	162	2	ENSG00000173402
DAG1	0	3	49548151	IPR006644	Cadg	smart	SM00736	62	163	2	ENSG00000173402
IFRD2	0	3	50326231	IPR007701	Interferon-rel_develop_reg_N	pfam	PF05004	96	405	8	ENSG00000214706
IFRD2	0	3	50326297	IPR016024	ARM-type_fold	superfamily	SSF48371	130	383	7	ENSG00000214706
MAPKAPK3	0	3	50655069	IPR011009	Kinase-like_dom	superfamily	SSF56112	25	364	10	ENSG00000114738
ACY1	0	3	52018081	IPR010159	N-acyl_aa_amidohydrolase	pirsf	PIRSF036696	1	401	14	ENSG00000243989
ABHD14A-ACY1	0	3	52019225	IPR010159	N-acyl_aa_amidohydrolase	tigrfam	TIGR01880	134	502	13	ENSG00000114786
ABHD14A-ACY1	0	3	52019443	IPR002933	Peptidase_M20	pfam	PF01546	177	496	12	ENSG00000114786
SEMA3G	0	3	52472165	IPR001627	Semap_dom	superfamily	SSF101912	32	520	14	ENSG00000010319
SEMA3G	0	3	52472168	IPR001627	Semap_dom	pfscan	PS51004	32	519	14	ENSG00000010319
ITIH1	0	3	52822355	IPR010600	ITI_HC_C	pfam	PF06668	705	892	5	ENSG00000055957
RFT1	1	3	53126018	IPR007594	RFT1	pfam	PF04506	16	509	13	ENSG00000163933
ADAMTS9	0	3	64635421	IPR001590	Peptidase_M12B	pfam	PF01421	293	499	7	ENSG00000163638
LRIG1	0	3	66436406	IPR003599	Ig_sub	smart	SM00409	501	596	1	ENSG00000144749
LRIG1	0	3	66436409	IPR013106	Ig_V-set	pfam	PF07686	499	595	1	ENSG00000144749
LRIG1	0	3	66436409	IPR013098	Ig_I-set	pfam	PF07679	495	595	1	ENSG00000144749
LRIG1	0	3	66436412	IPR007110	Ig-like_dom	pfscan	PS50835	495	594	1	ENSG00000144749
LRIG1	0	3	66436442	IPR003598	Ig_sub2	smart	SM00408	507	584	1	ENSG00000144749
LRIG1	0	3	66436460	IPR013151	Immunoglobulin	pfam	PF00047	509	578	1	ENSG00000144749
MITF	0	3	70014007	IPR021802	bHLH_ZIP_TF_MiT/TFE	pfam	PF11851	391	516	1	ENSG00000187098
ZNF717	1	3	75786335	IPR007087	Znf_C2H2	pfscan	PS50157	786	813	1	ENSG00000227124
ZNF717	1	3	75786350	IPR015880	Znf_C2H2-like	smart	SM00355	786	808	1	ENSG00000227124
ZNF717	0	3	75787172	IPR007087	Znf_C2H2	pfscan	PS50157	507	534	1	ENSG00000227124
ZNF717	0	3	75787187	IPR015880	Znf_C2H2-like	smart	SM00355	507	529	1	ENSG00000227124
ZNF717	0	3	75787256	IPR007087	Znf_C2H2	pfscan	PS50157	479	506	1	ENSG00000227124
ZNF717	0	3	75787271	IPR015880	Znf_C2H2-like	smart	SM00355	479	501	1	ENSG00000227124
ROBO2	0	3	77526573	IPR007110	Ig-like_dom	pfscan	PS50835	149	236	2	ENSG00000185008
ROBO2	0	3	77526576	IPR013098	Ig_I-set	pfam	PF07679	150	237	2	ENSG00000185008
ROBO2	0	3	77526591	IPR003599	Ig_sub	smart	SM00409	155	238	2	ENSG00000185008
ROBO2	0	3	77526609	IPR003598	Ig_sub2	smart	SM00408	161	226	2	ENSG00000185008
OR5AC2	0	3	97806143	IPR000276	GPCR_Rhodpsn	pfam	PF00001	43	292	1	ENSG00000196578
OR5AC2	0	3	97806143	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	43	292	1	ENSG00000196578
CD200R1	0	3	112647679	IPR007110	Ig-like_dom	pfscan	PS50835	160	251	2	ENSG00000163606
CD200R1	0	3	112647697	IPR013162	CD80_C2-set	pfam	PF08205	174	245	2	ENSG00000163606
ATP6V1A	0	3	113497652	IPR005725	ATPase_V1-cplx_asu	tigrfam	TIGR01042	18	609	14	ENSG00000114573
POGLUT1	0	3	119188729	IPR006598	LipoPS_modifying	pfam	PF05686	50	388	10	ENSG00000163389
POGLUT1	0	3	119196200	IPR006598	LipoPS_modifying	smart	SM00672	121	373	8	ENSG00000163389
MYLK	0	3	123440976	IPR003599	Ig_sub	smart	SM00409	520	601	2	ENSG00000065534
MYLK	0	3	123440979	IPR013098	Ig_I-set	pfam	PF07679	514	600	2	ENSG00000065534
MYLK	0	3	123440982	IPR007110	Ig-like_dom	pfscan	PS50835	514	599	2	ENSG00000065534
MYLK	0	3	123441009	IPR003598	Ig_sub2	smart	SM00408	526	590	2	ENSG00000065534
MYLK	0	3	123441027	IPR013151	Immunoglobulin	pfam	PF00047	528	584	2	ENSG00000065534
KALRN	0	3	124165094	IPR002017	Spectrin_repeat	pfam	PF00435	1132	1226	3	ENSG00000160145
KALRN	0	3	124165097	IPR018159	Spectrin/alpha-actinin	smart	SM00150	1133	1235	3	ENSG00000160145
OSBPL11	0	3	125249419	IPR000648	Oxysterol-bd	pfam	PF01237	371	728	6	ENSG00000144909
ALDH1L1	0	3	125822637	IPR011407	10_FTHF_DH	pirsf	PIRSF036489	1	912	23	ENSG00000144908
ALDH1L1	0	3	125855664	IPR009081	Acyl_carrier_prot-like	superfamily	SSF47336	333	439	4	ENSG00000144908
ALDH1L1	0	3	125856704	IPR009081	Acyl_carrier_prot-like	pfscan	PS50075	333	402	3	ENSG00000144908
ALDH1L1	0	3	125856707	IPR009081	Acyl_carrier_prot-like	pfam	PF00550	335	401	3	ENSG00000144908
PLXNA1	0	3	126707509	IPR001627	Semap_dom	pfscan	PS51004	25	512	4	ENSG00000114554
PLXNA1	0	3	126707551	IPR001627	Semap_dom	superfamily	SSF101912	39	512	4	ENSG00000114554
PLXNA1	0	3	126707587	IPR001627	Semap_dom	smart	SM00630	51	496	3	ENSG00000114554
PLXNA1	0	3	126707590	IPR001627	Semap_dom	pfam	PF01403	52	491	3	ENSG00000114554
EEFSEC	0	3	127872354	IPR027417	P-loop_NTPase	superfamily	SSF52540	2	239	4	ENSG00000132394
EEFSEC	0	3	127872369	IPR000795	EF_GTP-bd_dom	pfam	PF00009	7	212	4	ENSG00000132394
HMCES	0	3	128998576	IPR003738	DUF159	pfam	PF02586	1	264	5	ENSG00000183624
HMCES	0	3	128998579	IPR003738	DUF159	superfamily	SSF143081	2	270	5	ENSG00000183624
MBD4	0	3	129150347	IPR017352	Me_CpG-bd_MBD4	pirsf	PIRSF038005	5	580	8	ENSG00000129071
MBD4	0	3	129155944	IPR016177	DNA-bd_dom	superfamily	SSF54171	57	181	2	ENSG00000129071
IFT122	0	3	129198697	IPR017986	WD40_repeat_dom	superfamily	SSF50978	525	629	3	ENSG00000163913
IFT122	0	3	129200403	IPR001680	WD40_repeat	smart	SM00320	558	593	1	ENSG00000163913
SLCO2A1	0	3	133653590	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	14	633	14	ENSG00000174640
SLCO2A1	0	3	133653599	IPR004156	OA_transporter	tigrfam	TIGR00805	1	630	14	ENSG00000174640
SLCO2A1	0	3	133653602	IPR020846	MFS_dom	pfscan	PS50850	1	629	14	ENSG00000174640
SLCO2A1	0	3	133654623	IPR004156	OA_transporter	pfam	PF03137	31	603	13	ENSG00000174640
SLCO2A1	0	3	133666138	IPR011701	MFS	pfam	PF07690	41	419	8	ENSG00000174640
AMOTL2	0	3	134078156	IPR024646	Angiomotin_C	pfam	PF12240	482	691	3	ENSG00000114019
AMOTL2	0	3	134078270	IPR009114	Angiomotin	prints	PR01807	638	653	1	ENSG00000114019
CLDN18	0	3	137729086	IPR004031	PMP22/EMP/MP20/Claudin	pfam	PF00822	7	192	4	ENSG00000066405
CLDN18	0	3	137742520	IPR006187	Claudin	prints	PR01077	81	103	1	ENSG00000066405
ESYT3	0	3	138187016	IPR000008	C2_dom	pfscan	PS50004	430	544	6	ENSG00000158220
ESYT3	0	3	138187518	IPR000008	C2_dom	superfamily	SSF49562	444	598	6	ENSG00000158220
ESYT3	0	3	138187521	IPR000008	C2_dom	smart	SM00239	445	559	5	ENSG00000158220
ESYT3	0	3	138187697	IPR000008	C2_dom	pfam	PF00168	470	537	4	ENSG00000158220
PRR23C	1	3	138762686	IPR018903	UPF0572	pfam	PF10630	1	259	1	ENSG00000233701
GFM1	0	3	158363457	IPR004540	Transl_elong_EFG/EF2	tigrfam	TIGR00484	41	734	17	ENSG00000168827
GFM1	0	3	158384135	IPR005517	Transl_elong_EFG/EF2_IV	pfam	PF03764	521	641	4	ENSG00000168827
GFM1	0	3	158384135	IPR020568	Ribosomal_S5_D2-typ_fold	superfamily	SSF54211	521	642	4	ENSG00000168827
GFM1	0	3	158384138	IPR005517	Transl_elong_EFG/EF2_IV	smart	SM00889	522	642	4	ENSG00000168827
LXN	0	3	158384444	IPR009684	Prot_inh_latexin	pfam	PF06907	2	220	6	ENSG00000079257
LXN	0	3	158384450	IPR009684	Prot_inh_latexin	pirsf	PIRSF011132	1	218	6	ENSG00000079257
SERPINI1	0	3	167506917	IPR023796	Serpin_dom	superfamily	SSF56574	1	397	8	ENSG00000163536
SERPINI1	0	3	167506989	IPR023796	Serpin_dom	pfam	PF00079	25	397	8	ENSG00000163536
SERPINI1	0	3	167507007	IPR023796	Serpin_dom	smart	SM00093	31	397	8	ENSG00000163536
GHSR	0	3	172163032	IPR019427	7TM_GPCR_serpentine_rcpt_Srw	pfam	PF10324	53	340	2	ENSG00000121853
GHSR	0	3	172163041	IPR019426	7TM_GPCR_serpentine_rcpt_Srv	pfam	PF10323	125	337	2	ENSG00000121853
GHSR	0	3	172163041	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	54	337	2	ENSG00000121853
GHSR	0	3	172163083	IPR000276	GPCR_Rhodpsn	pfam	PF00001	60	323	2	ENSG00000121853
GHSR	0	3	172163083	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	60	323	2	ENSG00000121853
GHSR	0	3	172165712	IPR003905	GHS-R	prints	PR01417	151	164	1	ENSG00000121853
CHRD	0	3	184098107	IPR016353	Chordin	pirsf	PIRSF002496	1	954	23	ENSG00000090539
LIPH	0	3	185226584	IPR016272	Lipoprotein_lipase_LIPH	pirsf	PIRSF000865	1	450	10	ENSG00000163898
LIPH	0	3	185226602	IPR008976	Lipase_LipOase	superfamily	SSF49723	328	444	4	ENSG00000163898
LIPH	0	3	185234859	IPR013818	Lipase_N	pfam	PF00151	39	326	6	ENSG00000163898
LIPH	0	3	185251390	IPR000734	Lipase	prints	PR00821	147	165	1	ENSG00000163898
HRG	1	3	186383857	IPR000010	Prot_inh_cystat	smart	SM00043	13	127	3	ENSG00000113905
HRG	1	3	186383881	IPR000010	Prot_inh_cystat	pfam	PF00031	21	113	3	ENSG00000113905
IL1RAP	1	3	190326854	IPR007110	Ig-like_dom	pfscan	PS50835	141	230	2	ENSG00000196083
IL1RAP	1	3	190326866	IPR003599	Ig_sub	smart	SM00409	145	232	2	ENSG00000196083
IL1RAP	1	3	190338148	IPR004074	IL-1_rcpt_I/II-typ	prints	PR01536	208	227	1	ENSG00000196083
ATP13A3	1	3	194134527	IPR006544	ATPase_P-typ_Cation_typ_V	tigrfam	TIGR01657	15	1148	30	ENSG00000133657
ATP13A3	1	3	194150479	IPR023214	HAD-like_dom	superfamily	SSF56784	491	934	14	ENSG00000133657
ATP13A3	1	3	194152509	IPR023214	HAD-like_dom	pfam	PF00702	707	786	3	ENSG00000133657
ATP13A3	1	3	194152536	IPR001757	Cation_transp_P_typ_ATPase	tigrfam	TIGR01494	622	777	4	ENSG00000133657
PIGZ	0	3	196674421	IPR005599	GPI_mannosylTrfase	pfam	PF03901	43	449	2	ENSG00000119227
MFSD7	1	4	676086	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	1	447	10	ENSG00000169026
MFSD7	1	4	676089	IPR020846	MFS_dom	pfscan	PS50850	29	446	10	ENSG00000169026
MFSD7	1	4	676661	IPR011701	MFS	pfam	PF07690	37	390	9	ENSG00000169026
NOP14	1	4	2940591	IPR007276	Nop14	pfam	PF04147	27	847	18	ENSG00000087269
GRK4	1	4	3009503	IPR011009	Kinase-like_dom	superfamily	SSF56112	162	476	9	ENSG00000125388
GRK4	1	4	3011397	IPR020635	Tyr_kinase_cat_dom	smart	SM00219	187	433	7	ENSG00000125388
GRK4	1	4	3011397	IPR000719	Prot_kinase_dom	pfscan	PS50011	187	449	7	ENSG00000125388
GRK4	1	4	3011397	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	187	449	7	ENSG00000125388
GRK4	1	4	3011403	IPR000719	Prot_kinase_dom	pfam	PF00069	189	447	7	ENSG00000125388
GRK4	1	4	3011406	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	190	432	7	ENSG00000125388
HTT	0	4	3076793	IPR016024	ARM-type_fold	superfamily	SSF48371	81	1152	26	ENSG00000197386
MAN2B2	0	4	6599973	IPR011013	Gal_mutarotase_SF_dom	superfamily	SSF74650	433	1007	11	ENSG00000013288
MAN2B2	0	4	6602376	IPR011682	Glyco_hydro_38_C	pfam	PF07748	478	1002	10	ENSG00000013288
HTRA3	0	4	8304198	IPR001478	PDZ	superfamily	SSF50156	354	450	3	ENSG00000170801
HTRA3	0	4	8304201	IPR001478	PDZ	smart	SM00228	355	440	3	ENSG00000170801
FAM90A26	0	4	9175004	IPR001878	Znf_CCHC	superfamily	SSF57756	36	64	2	ENSG00000229924
USP17L10	0	4	9212620	IPR001394	Peptidase_C19/C67	pfscan	PS50235	80	376	1	ENSG00000231396
USP17L10	0	4	9213511	IPR006861	HABP4_PAIRBP1-bd	pfam	PF04774	377	454	1	ENSG00000231396
USP17L18	1	4	9250593	IPR001394	Peptidase_C19/C67	pfscan	PS50235	80	376	1	ENSG00000250844
SLC2A9	0	4	9828087	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	1	519	12	ENSG00000109667
SLC2A9	0	4	9828102	IPR005828	Sub_transporter	pfam	PF00083	64	514	11	ENSG00000109667
SLC2A9	0	4	9828135	IPR020846	MFS_dom	pfscan	PS50850	60	503	11	ENSG00000109667
SLC2A9	0	4	9889210	IPR011701	MFS	pfam	PF07690	67	424	9	ENSG00000109667
SLC2A9	0	4	10020614	IPR003663	Sugar/inositol_transpt	prints	PR00171	68	78	1	ENSG00000109667
FBXL5	0	4	15627504	IPR006553	Leu-rich_rpt_Cys-con_subtyp	smart	SM00367	382	407	1	ENSG00000118564
FBXL5	0	4	15627528	IPR001611	Leu-rich_rpt	pfam	PF00560	384	399	1	ENSG00000118564
SEPSECS	1	4	25125664	IPR015424	PyrdxlP-dep_Trfase	superfamily	SSF53383	12	465	11	ENSG00000109618
SEPSECS	1	4	25125685	IPR019872	Sec-tRNA_Se_transferase	tigrfam	TIGR03531	12	458	11	ENSG00000109618
PCDH7	0	4	30723945	IPR015919	Cadherin-like	superfamily	SSF49313	301	407	1	ENSG00000169851
PCDH7	0	4	30723969	IPR002126	Cadherin	pfscan	PS50268	309	415	1	ENSG00000169851
PCDH7	0	4	30723981	IPR002126	Cadherin	pfam	PF00028	313	405	1	ENSG00000169851
PCDH7	0	4	30724032	IPR002126	Cadherin	smart	SM00112	330	413	1	ENSG00000169851
PCDH7	0	4	30724110	IPR002126	Cadherin	prints	PR00205	356	375	1	ENSG00000169851
RFC1	0	4	39290384	IPR012178	DNA_replication_fac_C_lsu	pirsf	PIRSF036578	1	1148	25	ENSG00000035928
RFC1	0	4	39303901	IPR027417	P-loop_NTPase	superfamily	SSF52540	583	845	7	ENSG00000035928
RFC1	0	4	39304366	IPR003593	AAA+_ATPase	smart	SM00382	643	778	4	ENSG00000035928
RFC1	0	4	39304375	IPR003959	ATPase_AAA_core	pfam	PF00004	648	775	4	ENSG00000035928
N4BP2	0	4	40104786	IPR027417	P-loop_NTPase	superfamily	SSF52540	441	579	5	ENSG00000078177
TMEM33	1	4	41937508	IPR005344	UPF0121	pfam	PF03661	3	246	7	ENSG00000109133
KDR	0	4	55981045	IPR003599	Ig_sub	smart	SM00409	135	218	2	ENSG00000128052
STAP1	0	4	68447182	IPR000980	SH2	smart	SM00252	175	262	4	ENSG00000035720
STAP1	0	4	68449302	IPR000980	SH2	pfam	PF00017	181	241	2	ENSG00000035720
STAP1	0	4	68449305	IPR000980	SH2	pfscan	PS50001	182	280	4	ENSG00000035720
UBA6	1	4	68484730	IPR018075	UBQ-activ_enz_E1	tigrfam	TIGR01408	38	1048	32	ENSG00000033178
UBA6	1	4	68489867	IPR009036	Molybdenum_cofac_synth_MoeB	superfamily	SSF69572	436	939	16	ENSG00000033178
UBA6	1	4	68501213	IPR000594	ThiF_NAD_FAD-bd	pfam	PF00899	460	600	5	ENSG00000033178
UGT2B17	3	4	69403352	IPR002213	UDP_glucos_trans	pfam	PF00201	24	528	6	ENSG00000197888
UGT2B17	1	4	69416400	IPR007235	Glyco_trans_28_C	pfam	PF04101	372	436	1	ENSG00000197888
UGT2B10	1	4	69681804	IPR002213	UDP_glucos_trans	pfam	PF00201	23	526	6	ENSG00000109181
UGT2B11	0	4	70066167	IPR002213	UDP_glucos_trans	pfam	PF00201	24	527	6	ENSG00000213759
UGT2B28	2	4	70146288	IPR002213	UDP_glucos_trans	pfam	PF00201	24	527	6	ENSG00000135226
UGT2B28	1	4	70156330	IPR007235	Glyco_trans_28_C	pfam	PF04101	371	443	2	ENSG00000135226
BMP2K	0	4	79697794	IPR011009	Kinase-like_dom	superfamily	SSF56112	33	375	10	ENSG00000138756
BMP2K	0	4	79697848	IPR000719	Prot_kinase_dom	pfscan	PS50011	51	316	8	ENSG00000138756
BMP2K	0	4	79697848	IPR020635	Tyr_kinase_cat_dom	smart	SM00219	51	316	8	ENSG00000138756
BMP2K	0	4	79697848	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	51	317	8	ENSG00000138756
BMP2K	0	4	79697851	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	52	310	8	ENSG00000138756
BMP2K	0	4	79697851	IPR000719	Prot_kinase_dom	pfam	PF00069	52	311	8	ENSG00000138756
UNC5C	0	4	96127779	IPR000906	ZU5	pfscan	PS51145	528	634	3	ENSG00000182168
UNC5C	0	4	96127788	IPR000906	ZU5	smart	SM00218	528	631	3	ENSG00000182168
UNC5C	0	4	96127794	IPR000906	ZU5	pfam	PF00791	529	629	3	ENSG00000182168
ADH1A	0	4	100197790	IPR020843	PKS_ER	smart	SM00829	17	373	8	ENSG00000187758
ADH1A	0	4	100203734	IPR011032	GroES-like	superfamily	SSF50129	2	199	6	ENSG00000187758
ADH1A	0	4	100205640	IPR013154	ADH_GroES-like	pfam	PF08240	35	161	4	ENSG00000187758
EMCN	0	4	101331481	IPR010740	Endomucin	pfam	PF07010	1	261	11	ENSG00000164035
SLC9B2	1	4	103947617	IPR006153	Cation/H_exchanger	pfam	PF00999	129	508	9	ENSG00000164038
LARP1B	0	4	129120706	IPR006607	DM15	smart	SM00684	706	747	2	ENSG00000138709
ZNF330	0	4	142143526	IPR010531	NOA36	pfam	PF06524	1	312	9	ENSG00000109445
GYPB	1	4	144918693	IPR001195	Glycophorin	pfam	PF01102	21	90	3	ENSG00000250361
GYPA	0	4	145032550	IPR001195	Glycophorin	pirsf	PIRSF002466	1	150	7	ENSG00000170180
GYPA	0	4	145032559	IPR001195	Glycophorin	pfam	PF01102	28	147	6	ENSG00000170180
ARHGAP10	0	4	148796262	IPR001849	Pleckstrin_homology	pfscan	PS50003	265	372	4	ENSG00000071205
ARHGAP10	0	4	148796265	IPR001849	Pleckstrin_homology	smart	SM00233	266	374	5	ENSG00000071205
LRBA	0	4	151774042	IPR016024	ARM-type_fold	superfamily	SSF48371	461	940	13	ENSG00000198589
TIGD4	0	4	153691032	IPR004875	DDE_SF_endonuclease_CENPB-like	pfam	PF03184	174	375	1	ENSG00000169989
DCHS2	0	4	155180760	IPR002126	Cadherin	pfscan	PS50268	1685	1787	3	ENSG00000197410
DCHS2	0	4	155180766	IPR002126	Cadherin	smart	SM00112	1706	1785	2	ENSG00000197410
DCHS2	0	4	155180784	IPR015919	Cadherin-like	superfamily	SSF49313	1684	1779	3	ENSG00000197410
DCHS2	0	4	155180805	IPR002126	Cadherin	pfam	PF00028	1691	1772	3	ENSG00000197410
DCHS2	0	4	155236988	IPR002126	Cadherin	pfscan	PS50268	1165	1269	2	ENSG00000197410
DCHS2	0	4	155236994	IPR002126	Cadherin	smart	SM00112	1186	1267	2	ENSG00000197410
DCHS2	0	4	155237012	IPR015919	Cadherin-like	superfamily	SSF49313	1158	1261	2	ENSG00000197410
DCHS2	0	4	155237015	IPR002126	Cadherin	pfam	PF00028	1170	1260	2	ENSG00000197410
DCHS2	0	4	155237066	IPR002126	Cadherin	prints	PR00205	1217	1243	2	ENSG00000197410
FGA	0	4	155508017	IPR012290	Fibrinogen_a/b/g_coil_dom	pfam	PF08702	49	188	4	ENSG00000171560
TENM3	0	4	183676351	IPR006530	YD	tigrfam	TIGR01643	1611	1648	2	ENSG00000218336
ACSL1	0	4	185681529	IPR000873	AMP-dep_Synth/Lig	pfam	PF00501	122	588	15	ENSG00000151726
KLKB1	0	4	187173173	IPR009003	Trypsin-like_Pept_dom	superfamily	SSF50494	383	626	5	ENSG00000164344
KLKB1	0	4	187173194	IPR001254	Peptidase_S1	smart	SM00020	390	621	5	ENSG00000164344
KLKB1	0	4	187173197	IPR001254	Peptidase_S1	pfscan	PS50240	391	626	5	ENSG00000164344
KLKB1	0	4	187173284	IPR001314	Peptidase_S1A	prints	PR00722	420	435	1	ENSG00000164344
PLEKHG4B	0	5	163662	IPR000219	DH-domain	superfamily	SSF48065	803	985	4	ENSG00000153404
PLEKHG4B	0	5	169459	IPR000219	DH-domain	pfscan	PS50010	805	984	3	ENSG00000153404
PLEKHG4B	0	5	169471	IPR000219	DH-domain	smart	SM00325	809	983	3	ENSG00000153404
SEMA5A	0	5	9154626	IPR001627	Semap_dom	superfamily	SSF101912	32	485	10	ENSG00000112902
TRIO	0	5	14498203	IPR007110	Ig-like_dom	pfscan	PS50835	2685	2775	2	ENSG00000038382
TRIO	0	5	14498203	IPR013098	Ig_I-set	pfam	PF07679	2685	2776	2	ENSG00000038382
TRIO	0	5	14498221	IPR003599	Ig_sub	smart	SM00409	2691	2777	2	ENSG00000038382
CDH18	0	5	19571792	IPR002126	Cadherin	pfscan	PS50268	269	383	3	ENSG00000145526
CDH18	0	5	19571810	IPR015919	Cadherin-like	superfamily	SSF49313	261	377	3	ENSG00000145526
CDH18	0	5	19571885	IPR002126	Cadherin	pfam	PF00028	273	352	2	ENSG00000145526
CDH18	0	5	19591328	IPR002126	Cadherin	prints	PR00205	266	279	2	ENSG00000145526
SLC45A2	1	5	33944765	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	26	527	7	ENSG00000164175
SLC45A2	1	5	33951774	IPR011701	MFS	pfam	PF07690	60	347	5	ENSG00000164175
ITGA1	0	5	52211321	IPR013519	Int_alpha_beta-p	smart	SM00191	629	683	2	ENSG00000213949
ITGA1	0	5	52211408	IPR000413	Integrin_alpha	prints	PR01185	658	677	2	ENSG00000213949
ITGA1	1	5	52214563	IPR013649	Integrin_alpha-2	pfam	PF08441	664	1041	10	ENSG00000213949
HSPB3	1	5	53751767	IPR008978	HSP20-like_chaperone	superfamily	SSF49764	50	144	1	ENSG00000169271
HSPB3	1	5	53751800	IPR002068	a-crystallin/Hsp20_dom	pfscan	PS01031	61	145	1	ENSG00000169271
HSPB3	1	5	53751812	IPR001436	Alpha-crystallin/HSP	prints	PR00299	65	85	1	ENSG00000169271
HSPB3	1	5	53751812	IPR002068	a-crystallin/Hsp20_dom	pfam	PF00011	65	145	1	ENSG00000169271
CCNO	0	5	54527209	IPR014400	Cyclin_A/B/D/E	pirsf	PIRSF001771	6	349	3	ENSG00000152669
CCNO	0	5	54527281	IPR013763	Cyclin-like	smart	SM00385	234	325	1	ENSG00000152669
CCNO	0	5	54527281	IPR004367	Cyclin_C-dom	pfam	PF02984	231	325	1	ENSG00000152669
CCNO	0	5	54527284	IPR013763	Cyclin-like	superfamily	SSF47954	232	324	1	ENSG00000152669
CENPK	0	5	64814305	IPR020993	Centromere_CenpK	pfam	PF11802	2	269	9	ENSG00000123219
CENPK	0	5	64824763	IPR009053	Prefoldin	superfamily	SSF46579	48	151	5	ENSG00000123219
SMN2	0	5	69345588	IPR010304	Survival_motor_neuron	pfam	PF06003	26	289	8	ENSG00000205571
GTF2H2	0	5	70331528	IPR012170	TFIIH_SSL1/p44	pirsf	PIRSF015919	2	388	15	ENSG00000145736
