gene_name	count	chrom	pos	interpro_id	interpro_descr	db	db_acc	aa_start	aa_stop	num_exons_spanned	gene_id
ATP13A5	2	3	192994578	IPR006544	ATPase_P-typ_Cation_typ_V	tigrfam	TIGR01657	20	1119	29	ENSG00000187527
ATP13A5	2	3	193048963	IPR008250	ATPase_P-typ_transduc_dom_A	pfam	PF00122	230	470	6	ENSG00000187527
ZNF721	0	4	435496	IPR007087	Znf_C2H2	pfscan	PS50157	893	920	1	ENSG00000182903
ZNF721	0	4	435511	IPR007087	Znf_C2H2	pfam	PF00096	893	915	1	ENSG00000182903
ZNF721	0	4	435511	IPR015880	Znf_C2H2-like	smart	SM00355	893	915	1	ENSG00000182903
TMEM175	7	4	941627	IPR010617	DUF1211_TMEM175	pfam	PF06736	34	124	5	ENSG00000127419
CRIPAK	0	4	1388708	IPR003616	Post-SET_dom	smart	SM00508	137	153	1	ENSG00000179979
CRIPAK	8	4	1388894	IPR003616	Post-SET_dom	smart	SM00508	199	215	1	ENSG00000179979
CRIPAK	0	4	1389107	IPR003616	Post-SET_dom	smart	SM00508	270	286	1	ENSG00000179979
GRK4	0	4	2986278	IPR016137	Regulat_G_prot_signal_superfam	superfamily	SSF48097	31	182	6	ENSG00000125388
GRK4	0	4	3009503	IPR011009	Kinase-like_dom	superfamily	SSF56112	162	476	9	ENSG00000125388
GRK4	0	4	3009521	IPR000239	GPCR_kinase	prints	PR00717	168	180	2	ENSG00000125388
GRK4	0	4	3011397	IPR020635	Tyr_kinase_cat_dom	smart	SM00219	187	433	7	ENSG00000125388
GRK4	0	4	3011397	IPR000719	Prot_kinase_dom	pfscan	PS50011	187	449	7	ENSG00000125388
GRK4	0	4	3011397	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	187	449	7	ENSG00000125388
GRK4	0	4	3011403	IPR000719	Prot_kinase_dom	pfam	PF00069	189	447	7	ENSG00000125388
GRK4	0	4	3011406	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	190	432	7	ENSG00000125388
USP17L10	0	4	9213511	IPR006861	HABP4_PAIRBP1-bd	pfam	PF04774	377	454	1	ENSG00000231396
TBC1D1	1	4	37903762	IPR006020	PTB/PI_dom	smart	SM00462	16	164	2	ENSG00000065882
TLR10	0	4	38774863	IPR017241	Toll-like_receptor	pirsf	PIRSF037595	1	783	1	ENSG00000174123
GUF1	0	4	44682479	IPR027417	P-loop_NTPase	superfamily	SSF52540	63	269	7	ENSG00000151806
GUF1	0	4	44682491	IPR006297	EF-4	tigrfam	TIGR01393	67	665	16	ENSG00000151806
GUF1	0	4	44688039	IPR009000	Transl_B-barrel	superfamily	SSF50447	245	351	3	ENSG00000151806
CORIN	0	4	47597741	IPR017052	Peptidase_S1A_corin	pirsf	PIRSF036376	1	1042	22	ENSG00000145244
CWH43	1	4	49030709	IPR005135	Endo/exonuclease/phosphatase	superfamily	SSF56219	444	645	6	ENSG00000109182
TMPRSS11B	0	4	69093632	IPR017329	Pept_S1A_HAT/DESC1	pirsf	PIRSF037941	1	416	10	ENSG00000185873
TMPRSS11B	0	4	69093635	IPR001254	Peptidase_S1	pfscan	PS50240	185	415	4	ENSG00000185873
TMPRSS11B	0	4	69093635	IPR009003	Trypsin-like_Pept_dom	superfamily	SSF50494	171	415	4	ENSG00000185873
TMPRSS11B	0	4	69093650	IPR001254	Peptidase_S1	smart	SM00020	184	410	4	ENSG00000185873
TMPRSS11B	0	4	69093767	IPR001314	Peptidase_S1A	prints	PR00722	359	371	2	ENSG00000185873
UGT2B17	1	4	69403352	IPR002213	UDP_glucos_trans	pfam	PF00201	24	528	6	ENSG00000197888
UGT2B10	0	4	69681804	IPR002213	UDP_glucos_trans	pfam	PF00201	23	526	6	ENSG00000109181
UGT2B10	0	4	69693067	IPR007235	Glyco_trans_28_C	pfam	PF04101	370	437	2	ENSG00000109181
UGT2B28	1	4	70146288	IPR002213	UDP_glucos_trans	pfam	PF00201	24	527	6	ENSG00000135226
UGT2A1	3	4	70455099	IPR002213	UDP_glucos_trans	pfam	PF00201	21	525	6	ENSG00000173610
UGT2A1	3	4	70512649	IPR002213	UDP_glucos_trans	pfam	PF00201	21	238	1	ENSG00000270386
CXCL6	0	4	74702531	IPR001811	Chemokine_IL8-like_dom	superfamily	SSF54117	22	110	4	ENSG00000124875
CXCL6	0	4	74702707	IPR001811	Chemokine_IL8-like_dom	smart	SM00199	46	106	2	ENSG00000124875
CXCL6	0	4	74702716	IPR001811	Chemokine_IL8-like_dom	pfam	PF00048	49	106	2	ENSG00000124875
CXCL6	0	4	74702758	IPR001089	Chemokine_CXC	prints	PR00437	63	84	2	ENSG00000124875
PPEF2	2	4	76781823	IPR012008	Ser/Thr-Pase_EF-hand_contain	pirsf	PIRSF000912	1	753	16	ENSG00000156194
PPEF2	2	4	76793207	IPR006186	Ser/Thr-sp_prot-phosphatase	smart	SM00156	141	540	8	ENSG00000156194
PPEF2	2	4	76794310	IPR004843	PEstase_dom	pfam	PF00149	174	492	7	ENSG00000156194
PPEF2	0	4	76794436	IPR006186	Ser/Thr-sp_prot-phosphatase	prints	PR00114	423	450	2	ENSG00000156194
PPEF2	2	4	76804322	IPR006186	Ser/Thr-sp_prot-phosphatase	prints	PR00114	236	260	2	ENSG00000156194
LARP1B	0	4	129120706	IPR006607	DM15	smart	SM00684	706	747	2	ENSG00000138709
RP11-542P2.1	0	4	141371272	IPR006759	Glyco_transf_54	pfam	PF04666	93	373	9	ENSG00000205301
GYPB	0	4	144918693	IPR001195	Glycophorin	pfam	PF01102	21	90	3	ENSG00000250361
DCHS2	0	4	155180760	IPR002126	Cadherin	pfscan	PS50268	1685	1787	3	ENSG00000197410
DCHS2	0	4	155180766	IPR002126	Cadherin	smart	SM00112	1706	1785	2	ENSG00000197410
DCHS2	0	4	155180784	IPR015919	Cadherin-like	superfamily	SSF49313	1684	1779	3	ENSG00000197410
DCHS2	0	4	155180805	IPR002126	Cadherin	pfam	PF00028	1691	1772	3	ENSG00000197410
DDX60L	0	4	169336896	IPR014001	Helicase_ATP-bd	smart	SM00487	740	927	6	ENSG00000181381
DDX60L	0	4	169337853	IPR011545	DNA/RNA_helicase_DEAD/DEAH_N	pfam	PF00270	747	902	5	ENSG00000181381
CARD6	1	5	40841488	IPR011029	DEATH-like_dom	superfamily	SSF47986	2	96	2	ENSG00000132357
CARD6	1	5	40841491	IPR001315	CARD	smart	SM00114	3	89	1	ENSG00000132357
CARD6	1	5	40841509	IPR001315	CARD	pfam	PF00619	9	89	1	ENSG00000132357
C6	0	5	41160380	IPR020864	MACPF	smart	SM00457	312	516	4	ENSG00000039537
C6	0	5	41160386	IPR020864	MACPF	pfam	PF01823	293	514	5	ENSG00000039537
ANKDD1B	0	5	74912634	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	67	388	10	ENSG00000189045
ANKDD1B	0	5	74912658	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	75	409	11	ENSG00000189045
ANKDD1B	0	5	74931609	IPR002110	Ankyrin_rpt	pfscan	PS50088	234	266	1	ENSG00000189045
ANKDD1B	0	5	74931612	IPR002110	Ankyrin_rpt	pfam	PF00023	235	263	1	ENSG00000189045
RIOK2	0	5	96513485	IPR015285	RIO2_kinase_winged_hlx_N	pfam	PF09202	9	91	3	ENSG00000058729
REEP5	0	5	112222797	IPR004345	TB2_DP1_HVA22	pfam	PF03134	51	145	3	ENSG00000129625
SLC27A6	0	5	128302071	IPR000873	AMP-dep_Synth/Lig	pfam	PF00501	81	511	8	ENSG00000113396
IL5	0	5	131877509	IPR000186	IL-5	pfam	PF02025	22	133	4	ENSG00000113525
IL5	0	5	131877515	IPR009079	4_helix_cytokine-like_core	superfamily	SSF47266	24	131	4	ENSG00000113525
IL5	0	5	131877599	IPR000186	IL-5	prints	PR00432	75	103	2	ENSG00000113525
PCDHB17	0	5	140536909	IPR015919	Cadherin-like	superfamily	SSF49313	445	553	1	ENSG00000255622
PCDHB17	0	5	140536933	IPR002126	Cadherin	pfscan	PS50268	453	563	1	ENSG00000255622
PCDHB17	0	5	140536945	IPR002126	Cadherin	pfam	PF00028	457	553	1	ENSG00000255622
PCDHB17	0	5	140536996	IPR002126	Cadherin	smart	SM00112	474	556	1	ENSG00000255622
PCDHGA8	0	5	140772435	IPR002126	Cadherin	smart	SM00112	19	131	1	ENSG00000253767
PCDHGA8	0	5	140772465	IPR013164	Cadherin_N	pfam	PF08266	29	112	1	ENSG00000253767
PCDHGA8	0	5	140772465	IPR002126	Cadherin	pfscan	PS50268	29	133	1	ENSG00000253767
PCDHGA8	0	5	140772468	IPR015919	Cadherin-like	superfamily	SSF49313	30	125	1	ENSG00000253767
NMUR2	0	5	151771977	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	56	341	4	ENSG00000132911
NMUR2	0	5	151772019	IPR000276	GPCR_Rhodpsn	pfam	PF00001	62	327	4	ENSG00000132911
NMUR2	0	5	151772019	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	62	327	4	ENSG00000132911
NMUR2	0	5	151784177	IPR005392	NeuromedU_rcpt_2	prints	PR01567	152	166	1	ENSG00000132911
ATP10B	0	5	159992856	IPR006539	ATPase_P-typ_Plipid-transp	tigrfam	TIGR01652	714	1330	12	ENSG00000118322
ATP10B	0	5	160029650	IPR023214	HAD-like_dom	superfamily	SSF56784	418	1099	10	ENSG00000118322
COL23A1	1	5	177684527	IPR008160	Collagen	pfam	PF01391	199	257	5	ENSG00000050767
BTNL8	17	5	180375375	IPR001870	B30.2/SPRY	pfscan	PS50188	270	466	4	ENSG00000113303
BPHL	0	6	3127529	IPR000073	AB_hydrolase_1	pfam	PF00561	89	166	2	ENSG00000137274
LY86	0	6	6589079	IPR014756	Ig_E-set	superfamily	SSF81296	38	161	5	ENSG00000112799
LY86	0	6	6589091	IPR003172	ML_dom	smart	SM00737	42	159	5	ENSG00000112799
DTNBP1	0	6	15523266	IPR007531	Dysbindin	pfam	PF04440	175	332	3	ENSG00000047579
SCGN	0	6	25652665	IPR002048	EF_hand_dom	pfscan	PS50222	12	47	2	ENSG00000079689
SCGN	0	6	25652677	IPR002048	EF_hand_dom	smart	SM00054	16	44	2	ENSG00000079689
OR10C1	0	6	29407898	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	36	137	1	ENSG00000206474
OR10C1	0	6	29407910	IPR000276	GPCR_Rhodpsn	pfam	PF00001	40	289	1	ENSG00000206474
OR10C1	0	6	29407910	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	40	289	1	ENSG00000206474
OR2H1	0	6	29429661	IPR000276	GPCR_Rhodpsn	pfam	PF00001	39	288	1	ENSG00000204688
OR2H1	0	6	29429661	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	39	288	1	ENSG00000204688
OR2H1	0	6	29429850	IPR000276	GPCR_Rhodpsn	prints	PR00237	102	124	1	ENSG00000204688
OR2H1	0	6	29430354	IPR000276	GPCR_Rhodpsn	prints	PR00237	270	296	1	ENSG00000204688
HLA-G	0	6	29795694	IPR001039	MHC_I_a_a1/a2	pfam	PF00129	25	203	3	ENSG00000204632
HLA-G	0	6	29795694	IPR011162	MHC_I/II-like_Ag-recog	superfamily	SSF54452	25	205	3	ENSG00000204632
HLA-G	0	6	29796382	IPR027648	MHC_I_a	prints	PR01638	136	153	1	ENSG00000204632
TRIM15	0	6	30138372	IPR001870	B30.2/SPRY	pfscan	PS50188	276	465	3	ENSG00000204610
TRIM15	0	6	30138758	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	285	458	2	ENSG00000204610
TRIM15	0	6	30139764	IPR003877	SPRY_rcpt	pfam	PF00622	346	462	1	ENSG00000204610
TRIM15	0	6	30139764	IPR018355	SPla/RYanodine_receptor_subgr	smart	SM00449	346	464	1	ENSG00000204610
HLA-B	0	6	31323948	IPR011162	MHC_I/II-like_Ag-recog	superfamily	SSF54452	25	205	3	ENSG00000234745
HLA-B	0	6	31323954	IPR001039	MHC_I_a_a1/a2	pfam	PF00129	25	203	3	ENSG00000234745
BTNL2	0	6	32363817	IPR003599	Ig_sub	smart	SM00409	252	359	1	ENSG00000204290
BTNL2	0	6	32363829	IPR007110	Ig-like_dom	pfscan	PS50835	236	355	3	ENSG00000204290
BTNL2	0	6	32363844	IPR013106	Ig_V-set	pfam	PF07686	247	350	1	ENSG00000204290
BTNL2	0	6	32363865	IPR003596	Ig_V-set_subgr	smart	SM00406	262	343	1	ENSG00000204290
HLA-DRB5	0	6	32487157	IPR007110	Ig-like_dom	pfscan	PS50835	126	214	1	ENSG00000198502
HLA-DRB5	0	6	32487160	IPR003597	Ig_C1-set	pfam	PF07654	134	213	1	ENSG00000198502
HLA-DRB5	0	6	32487163	IPR003597	Ig_C1-set	smart	SM00407	141	212	1	ENSG00000198502
DNAH8	0	6	38705686	IPR013594	Dynein_heavy_dom-1	pfam	PF08385	135	693	14	ENSG00000124721
CCND3	0	6	41903726	IPR014400	Cyclin_A/B/D/E	pirsf	PIRSF001771	1	277	5	ENSG00000112576
CCND3	0	6	41903777	IPR004367	Cyclin_C-dom	pfam	PF02984	156	260	3	ENSG00000112576
CDC5L	0	6	44376247	IPR021786	DUF3351	pfam	PF11831	324	728	8	ENSG00000096401
GSTA3	0	6	52761643	IPR010987	Glutathione-S-Trfase_C-like	superfamily	SSF47616	81	210	4	ENSG00000174156
GSTA3	0	6	52761697	IPR004046	GST_C	pfam	PF00043	102	192	3	ENSG00000174156
ME1	0	6	83963382	IPR012301	Malic_N_dom	pfam	PF00390	79	260	5	ENSG00000065833
ME1	0	6	84108121	IPR001891	Malic_OxRdtase	prints	PR00072	85	109	1	ENSG00000065833
FAM162B	0	6	117073769	IPR009432	DUF1075	pfam	PF06388	14	160	4	ENSG00000183807
ROS1	0	6	117650557	IPR003961	Fibronectin_type3	superfamily	SSF49265	1643	1767	3	ENSG00000047936
ROS1	0	6	117658339	IPR003961	Fibronectin_type3	pfscan	PS50853	1655	1748	2	ENSG00000047936
ROS1	0	6	117658369	IPR003961	Fibronectin_type3	smart	SM00060	1659	1738	2	ENSG00000047936
VNN2	0	6	133065454	IPR012101	Biotinidase_euk	pirsf	PIRSF011861	1	516	7	ENSG00000112303
VNN2	0	6	133072500	IPR003010	C-N_Hydrolase	pfscan	PS50263	26	328	5	ENSG00000112303
VNN2	0	6	133072575	IPR003010	C-N_Hydrolase	superfamily	SSF56317	23	303	5	ENSG00000112303
VNN2	0	6	133073778	IPR003010	C-N_Hydrolase	pfam	PF00795	56	216	4	ENSG00000112303
ECT2L	0	6	139189338	IPR000219	DH-domain	superfamily	SSF48065	525	771	7	ENSG00000203734
ECT2L	0	6	139202124	IPR000219	DH-domain	pfscan	PS50010	566	754	5	ENSG00000203734
ECT2L	0	6	139202136	IPR000219	DH-domain	pfam	PF00621	570	753	4	ENSG00000203734
RAET1L	0	6	150342060	IPR011162	MHC_I/II-like_Ag-recog	superfamily	SSF54452	29	204	3	ENSG00000155918
RAET1L	0	6	150342075	IPR001039	MHC_I_a_a1/a2	pfam	PF00129	30	199	2	ENSG00000155918
ULBP3	0	6	150386544	IPR001039	MHC_I_a_a1/a2	pfam	PF00129	31	206	2	ENSG00000131019
ULBP3	0	6	150386547	IPR011162	MHC_I/II-like_Ag-recog	superfamily	SSF54452	30	205	3	ENSG00000131019
LPA	1	6	160969535	IPR013806	Kringle-like	superfamily	SSF57440	1605	1710	3	ENSG00000198670
LPA	1	6	160969580	IPR000001	Kringle	smart	SM00130	1614	1695	2	ENSG00000198670
LPA	1	6	160969586	IPR000001	Kringle	pfscan	PS50070	1615	1693	2	ENSG00000198670
LPA	1	6	160999580	IPR013806	Kringle-like	superfamily	SSF57440	1377	1482	3	ENSG00000198670
LPA	1	6	160999625	IPR000001	Kringle	smart	SM00130	1386	1467	2	ENSG00000198670
LPA	1	6	160999631	IPR000001	Kringle	pfscan	PS50070	1387	1465	2	ENSG00000198670
UNC93A	1	6	167704993	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	6	452	8	ENSG00000112494
WDR27	0	6	169972595	IPR017986	WD40_repeat_dom	superfamily	SSF50978	546	855	10	ENSG00000184465
VWDE	0	7	12381689	IPR000742	EG-like_dom	smart	SM00181	1393	1422	1	ENSG00000146530
VWDE	0	7	12381692	IPR013111	EGF_extracell	pfam	PF07974	1397	1421	1	ENSG00000146530
VWDE	0	7	12410332	IPR001846	VWF_type-D	pfam	PF00094	425	582	3	ENSG00000146530
VWDE	0	7	12410335	IPR001846	VWF_type-D	smart	SM00216	417	581	3	ENSG00000146530
SPDYE1	0	7	44047084	IPR020984	Cell_cycle_regulatory_Spy1	pfam	PF11357	284	332	2	ENSG00000136206
SUMF2	0	7	56136186	IPR005532	FGE_dom	pfam	PF03781	46	246	7	ENSG00000129103
SUMF2	0	7	56136189	IPR016187	C-type_lectin_fold	superfamily	SSF56436	47	245	7	ENSG00000129103
ZNF727	0	7	63529269	IPR001909	Krueppel-associated_box	superfamily	SSF109640	2	60	2	ENSG00000257482
CD36	0	7	80276093	IPR002159	CD36	pfam	PF01130	13	464	12	ENSG00000135218
CD36	0	7	80293809	IPR005428	CD36_antigen	prints	PR01610	233	247	2	ENSG00000135218
CD36	0	7	80300438	IPR002159	CD36	prints	PR01609	322	346	2	ENSG00000135218
CYP3A5	0	7	99245949	IPR001128	Cyt_P450	superfamily	SSF48264	35	496	12	ENSG00000106258
CYP3A5	0	7	99245961	IPR001128	Cyt_P450	pfam	PF00067	39	492	12	ENSG00000106258
CYP3A43	0	7	99434107	IPR001128	Cyt_P450	superfamily	SSF48264	35	498	12	ENSG00000021461
CYP3A43	0	7	99434119	IPR001128	Cyt_P450	pfam	PF00067	39	494	12	ENSG00000021461
SH2B2	2	7	101944414	IPR001849	Pleckstrin_homology	smart	SM00233	237	351	4	ENSG00000160999
ASB15	0	7	123256291	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	42	447	6	ENSG00000146809
ASB15	0	7	123256297	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	44	407	6	ENSG00000146809
ASB15	0	7	123264796	IPR002110	Ankyrin_rpt	pfscan	PS50088	209	241	2	ENSG00000146809
PTN	1	7	136912791	IPR020090	PTN/MK_C_dom	pfam	PF01091	96	161	3	ENSG00000105894
MGAM	0	7	141726977	IPR000322	Glyco_hydro_31	pfam	PF01055	349	820	13	ENSG00000257335
MGAM	0	7	141727001	IPR017853	Glycoside_hydrolase_SF	superfamily	SSF51445	357	735	10	ENSG00000257335
TAS2R41	0	7	143174966	IPR007960	TAS2_rcpt	pfam	PF05296	1	300	1	ENSG00000221855
OR2A5	0	7	143747612	IPR000276	GPCR_Rhodpsn	pfam	PF00001	40	290	1	ENSG00000221836
OR2A5	0	7	143747612	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	40	290	1	ENSG00000221836
OR2A5	0	7	143747804	IPR000276	GPCR_Rhodpsn	prints	PR00237	104	126	1	ENSG00000221836
ACTR3C	1	7	149946078	IPR004000	Actin-related	smart	SM00268	1	210	6	ENSG00000106526
ACTR3C	1	7	149981842	IPR004000	Actin-related	pfam	PF00022	1	188	5	ENSG00000106526
GIMAP6	0	7	150324954	IPR006703	AIG1	pfam	PF04548	41	244	1	ENSG00000133561
GIMAP6	0	7	150324999	IPR027417	P-loop_NTPase	superfamily	SSF52540	9	229	2	ENSG00000133561
USP17L2	1	8	11994905	IPR006861	HABP4_PAIRBP1-bd	pfam	PF04774	377	455	1	ENSG00000223443
MSR1	0	8	16001098	IPR008160	Collagen	pfam	PF01391	276	334	3	ENSG00000038945
LEPROTL1	0	8	29959416	IPR007262	VPS55	pfam	PF04133	7	96	3	ENSG00000104660
ADAM2	0	8	39626998	IPR001590	Peptidase_M12B	pfam	PF01421	178	375	6	ENSG00000104755
PXDNL	0	8	52284437	IPR002007	Haem_peroxidase_animal	pfscan	PS50292	715	1299	3	ENSG00000147485
PXDNL	0	8	52284440	IPR010255	Haem_peroxidase	superfamily	SSF48113	721	1298	3	ENSG00000147485
PXDNL	0	8	52284518	IPR002007	Haem_peroxidase_animal	pfam	PF03098	727	1272	3	ENSG00000147485
PXDNL	0	8	52284548	IPR019791	Haem_peroxidase_animal_subgr	prints	PR00457	1248	1262	1	ENSG00000147485
PXDNL	0	8	52370068	IPR003599	Ig_sub	smart	SM00409	240	324	2	ENSG00000147485
PXDNL	0	8	52370074	IPR007110	Ig-like_dom	pfscan	PS50835	234	322	2	ENSG00000147485
PXDNL	0	8	52370089	IPR013098	Ig_I-set	pfam	PF07679	234	317	2	ENSG00000147485
PXDNL	0	8	52370104	IPR003598	Ig_sub2	smart	SM00408	246	312	2	ENSG00000147485
PXDNL	0	8	52370104	IPR013106	Ig_V-set	pfam	PF07686	240	312	2	ENSG00000147485
PXDNL	0	8	52370119	IPR013151	Immunoglobulin	pfam	PF00047	248	307	2	ENSG00000147485
PXDNL	0	8	52412279	IPR003591	Leu-rich_rpt_typical-subtyp	smart	SM00369	121	144	2	ENSG00000147485
XKR9	0	8	71593315	IPR018629	Transport_prot_XK	pfam	PF09815	8	346	3	ENSG00000221947
UBE2W	2	8	74706346	IPR016135	UBQ-conjugating_enzyme/RWD	superfamily	SSF54495	40	189	6	ENSG00000104343
CHMP4C	1	8	82644931	IPR005024	Snf7	pfam	PF03357	24	192	4	ENSG00000164695
MATN2	1	8	99045797	IPR019466	Matrilin_coiled-coil_trimer	pfam	PF10393	909	953	2	ENSG00000132561
ANKRD46	0	8	101540156	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	15	129	2	ENSG00000186106
ANKRD46	0	8	101540159	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	11	128	2	ENSG00000186106
PKHD1L1	0	8	110396305	IPR014756	Ig_E-set	superfamily	SSF81296	142	244	5	ENSG00000205038
PKHD1L1	0	8	110396314	IPR002909	IPT	smart	SM00429	145	257	6	ENSG00000205038
PKHD1L1	0	8	110396317	IPR002909	IPT	pfam	PF01833	146	255	6	ENSG00000205038
GML	0	8	143922545	IPR016054	LY6_UPA_recep-like	smart	SM00134	29	123	2	ENSG00000104499
MROH6	0	8	144649586	IPR016024	ARM-type_fold	superfamily	SSF48371	353	661	8	ENSG00000204839
IFNA10	0	9	21206536	IPR009079	4_helix_cytokine-like_core	superfamily	SSF47266	18	187	1	ENSG00000186803
IFNA10	0	9	21206536	IPR000471	Interferon_alpha/beta/delta	pfam	PF00143	1	187	1	ENSG00000186803
IFNA10	0	9	21206572	IPR000471	Interferon_alpha/beta/delta	smart	SM00076	58	175	1	ENSG00000186803
IFNA17	0	9	21227612	IPR009079	4_helix_cytokine-like_core	superfamily	SSF47266	18	187	1	ENSG00000234829
IFNA17	0	9	21227615	IPR000471	Interferon_alpha/beta/delta	pfam	PF00143	1	186	1	ENSG00000234829
IFNA17	0	9	21227981	IPR000471	Interferon_alpha/beta/delta	prints	PR00266	52	64	1	ENSG00000234829
IFNK	2	9	27524353	IPR000471	Interferon_alpha/beta/delta	pfam	PF00143	7	205	1	ENSG00000147896
ACO1	0	9	32405562	IPR006249	Aconitase/Fe_reg_prot_2	tigrfam	TIGR01341	20	887	20	ENSG00000122729
ACO1	0	9	32433765	IPR015928	Aconitase/3IPM_dehydase_swvl	superfamily	SSF52016	631	889	6	ENSG00000122729
ACO1	0	9	32434677	IPR000573	AconitaseA/IPMdHydase_ssu_swvl	pfam	PF00694	693	818	4	ENSG00000122729
OR2S2	0	9	35957943	IPR000276	GPCR_Rhodpsn	prints	PR00237	27	51	1	ENSG00000122718
TRMT10B	0	9	37763733	IPR016009	tRNA_MeTrfase	pfam	PF01746	135	304	6	ENSG00000165275
ANKRD20A2	0	9	42368505	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	31	253	6	ENSG00000183148
ANKRD20A2	0	9	42368508	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	32	263	6	ENSG00000183148
ANKRD20A2	0	9	42372016	IPR002110	Ankyrin_rpt	pfscan	PS50088	99	131	2	ENSG00000183148
CNTNAP3B	0	9	43709652	IPR000421	Coagulation_fac_5/8-C_type_dom	smart	SM00231	30	177	3	ENSG00000154529
CNTNAP3B	0	9	43709655	IPR000421	Coagulation_fac_5/8-C_type_dom	pfscan	PS50022	31	177	3	ENSG00000154529
CNTNAP3B	0	9	43709655	IPR008979	Galactose-bd-like	superfamily	SSF49785	31	179	3	ENSG00000154529
CNTNAP3B	0	9	43709697	IPR000421	Coagulation_fac_5/8-C_type_dom	pfam	PF00754	45	174	3	ENSG00000154529
CNTNAP3B	0	9	43844305	IPR000742	EG-like_dom	pfscan	PS50026	547	584	2	ENSG00000154529
ANKRD20A1	1	9	67926963	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	31	253	6	ENSG00000196774
ANKRD20A1	1	9	67926966	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	32	263	6	ENSG00000196774
ANKRD20A1	1	9	67934723	IPR002110	Ankyrin_rpt	pfscan	PS50088	165	197	1	ENSG00000196774
HIATL2	0	9	99708449	IPR020846	MFS_dom	pfscan	PS50850	44	150	4	ENSG00000196312
OR13C4	0	9	107288603	IPR000276	GPCR_Rhodpsn	pfam	PF00001	41	296	1	ENSG00000148136
OR13C4	0	9	107288603	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	296	1	ENSG00000148136
OR13D1	0	9	107456919	IPR000276	GPCR_Rhodpsn	pfam	PF00001	73	322	1	ENSG00000179055
OR13D1	0	9	107456919	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	73	322	1	ENSG00000179055
WDR31	0	9	116079038	IPR017986	WD40_repeat_dom	superfamily	SSF50978	62	365	8	ENSG00000148225
WDR31	0	9	116079176	IPR017986	WD40_repeat_dom	pfscan	PS50294	58	319	8	ENSG00000148225
WDR31	0	9	116082766	IPR020472	G-protein_beta_WD-40_rep	prints	PR00320	203	217	2	ENSG00000148225
WDR31	0	9	116082769	IPR001680	WD40_repeat	smart	SM00320	177	216	3	ENSG00000148225
HMCN2	1	9	133303849	IPR009030	Growth_fac_rcpt_N_dom	superfamily	SSF57184	434	669	5	ENSG00000148357
HMCN2	1	9	133303876	IPR000742	EG-like_dom	pfscan	PS50026	443	481	2	ENSG00000148357
HMCN2	1	9	133303876	IPR001881	EGF-like_Ca-bd_dom	smart	SM00179	443	485	2	ENSG00000148357
HMCN2	1	9	133304952	IPR000742	EG-like_dom	smart	SM00181	446	485	1	ENSG00000148357
PRDM12	0	9	133540041	IPR017126	Znf_PRDM12	pirsf	PIRSF037163	1	367	5	ENSG00000130711
PRDM12	0	9	133542027	IPR001214	SET_dom	smart	SM00317	86	209	3	ENSG00000130711
PRDM12	0	9	133542030	IPR001214	SET_dom	pfscan	PS50280	87	207	3	ENSG00000130711
GBGT1	2	9	136028967	IPR005076	Glyco_trans_6	pfam	PF03414	17	347	6	ENSG00000148288
MAMDC4	0	9	139747763	IPR000998	MAM_dom	smart	SM00137	61	222	4	ENSG00000177943
MAMDC4	0	9	139747763	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	61	224	5	ENSG00000177943
MAMDC4	0	9	139747772	IPR000998	MAM_dom	pfscan	PS50060	64	222	4	ENSG00000177943
MAMDC4	0	9	139747778	IPR000998	MAM_dom	pfam	PF00629	66	220	4	ENSG00000177943
MAMDC4	0	9	139749963	IPR002172	LDrepeatLR_classA_rpt	superfamily	SSF57424	455	503	2	ENSG00000177943
MAMDC4	0	9	139749966	IPR002172	LDrepeatLR_classA_rpt	smart	SM00192	456	492	2	ENSG00000177943
