gene_name	count	chrom	pos	interpro_id	interpro_descr	db	db_acc	aa_start	aa_stop	num_exons_spanned	gene_id
IFNA10	1	9	21206572	IPR000471	Interferon_alpha/beta/delta	smart	SM00076	58	175	1	ENSG00000186803
ACO1	1	9	32405562	IPR006249	Aconitase/Fe_reg_prot_2	tigrfam	TIGR01341	20	887	20	ENSG00000122729
ACO1	1	9	32433765	IPR015928	Aconitase/3IPM_dehydase_swvl	superfamily	SSF52016	631	889	6	ENSG00000122729
ACO1	1	9	32434677	IPR000573	AconitaseA/IPMdHydase_ssu_swvl	pfam	PF00694	693	818	4	ENSG00000122729
OR2S2	2	9	35957943	IPR000276	GPCR_Rhodpsn	prints	PR00237	27	51	1	ENSG00000122718
CNTNAP3B	8	9	43709652	IPR000421	Coagulation_fac_5/8-C_type_dom	smart	SM00231	30	177	3	ENSG00000154529
CNTNAP3B	8	9	43709655	IPR000421	Coagulation_fac_5/8-C_type_dom	pfscan	PS50022	31	177	3	ENSG00000154529
CNTNAP3B	8	9	43709655	IPR008979	Galactose-bd-like	superfamily	SSF49785	31	179	3	ENSG00000154529
CNTNAP3B	8	9	43709697	IPR000421	Coagulation_fac_5/8-C_type_dom	pfam	PF00754	45	174	3	ENSG00000154529
CNTNAP3B	1	9	43844305	IPR000742	EG-like_dom	pfscan	PS50026	547	584	2	ENSG00000154529
OR13C4	1	9	107288603	IPR000276	GPCR_Rhodpsn	pfam	PF00001	41	296	1	ENSG00000148136
OR13C4	1	9	107288603	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	296	1	ENSG00000148136
WDR31	1	9	116079038	IPR017986	WD40_repeat_dom	superfamily	SSF50978	62	365	8	ENSG00000148225
WDR31	1	9	116079176	IPR017986	WD40_repeat_dom	pfscan	PS50294	58	319	8	ENSG00000148225
WDR31	1	9	116082766	IPR020472	G-protein_beta_WD-40_rep	prints	PR00320	203	217	2	ENSG00000148225
WDR31	1	9	116082769	IPR001680	WD40_repeat	smart	SM00320	177	216	3	ENSG00000148225
MAMDC4	1	9	139747763	IPR000998	MAM_dom	smart	SM00137	61	222	4	ENSG00000177943
MAMDC4	1	9	139747763	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	61	224	5	ENSG00000177943
MAMDC4	1	9	139747772	IPR000998	MAM_dom	pfscan	PS50060	64	222	4	ENSG00000177943
MAMDC4	1	9	139747778	IPR000998	MAM_dom	pfam	PF00629	66	220	4	ENSG00000177943
MAMDC4	1	9	139749963	IPR002172	LDrepeatLR_classA_rpt	superfamily	SSF57424	455	503	2	ENSG00000177943
MAMDC4	1	9	139749966	IPR002172	LDrepeatLR_classA_rpt	smart	SM00192	456	492	2	ENSG00000177943
MAMDC4	1	9	139750059	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	487	570	3	ENSG00000177943
MAMDC4	1	9	139750071	IPR000998	MAM_dom	pfscan	PS50060	491	560	3	ENSG00000177943
ENTPD2	1	9	139943247	IPR000407	GDA1_CD39_NTPase	pfam	PF01150	35	450	9	ENSG00000054179
DIP2C	1	1	486848	IPR010506	DMAP1-bd	pfam	PF06464	9	119	4	ENSG00000151240
MALRD1	1	1	19620511	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	610	774	3	ENSG00000204740
MALRD1	1	1	19636702	IPR000998	MAM_dom	smart	SM00137	611	774	2	ENSG00000204740
MALRD1	1	1	19636711	IPR000998	MAM_dom	pfscan	PS50060	614	774	2	ENSG00000204740
MALRD1	1	1	19636717	IPR000998	MAM_dom	pfam	PF00629	616	772	2	ENSG00000204740
MALRD1	1	1	19678198	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	901	1000	3	ENSG00000204740
MALRD1	1	1	19678252	IPR000998	MAM_dom	pfam	PF00629	919	989	3	ENSG00000204740
EBLN1	1	1	22497818	IPR009441	P40_nucleoprot_BD-vir	superfamily	SSF101399	31	365	1	ENSG00000223601
EBLN1	1	1	22497866	IPR009441	P40_nucleoprot_BD-vir	pfam	PF06407	31	349	1	ENSG00000223601
PTCHD3	1	1	27687328	IPR003392	Patched	pfam	PF02460	171	733	4	ENSG00000182077
FRMPD2	1	1	49371706	IPR001478	PDZ	superfamily	SSF50156	1051	1182	4	ENSG00000170324
FRMPD2	1	1	49376674	IPR001478	PDZ	pfscan	PS50106	1079	1167	2	ENSG00000170324
FRMPD2	1	1	49376686	IPR001478	PDZ	pfam	PF00595	1080	1163	2	ENSG00000170324
ASAH2	1	1	51947087	IPR006823	Ceramidase_alk	pfam	PF04734	102	777	19	ENSG00000188611
MBL2	1	1	54527903	IPR016187	C-type_lectin_fold	superfamily	SSF56436	137	247	1	ENSG00000165471
MBL2	1	1	54527906	IPR001304	C-type_lectin	pfam	PF00059	146	246	1	ENSG00000165471
MBL2	1	1	54527909	IPR001304	C-type_lectin	smart	SM00034	127	245	1	ENSG00000165471
RPEL1	2	1	105005754	IPR011060	RibuloseP-bd_barrel	superfamily	SSF51366	1	220	1	ENSG00000235376
RPEL1	2	1	105005769	IPR000056	Ribul_P_3_epim-like	pfam	PF00834	6	203	1	ENSG00000235376
DMBT1	1	1	124348462	IPR017448	Srcr_rcpt-rel	superfamily	SSF56487	596	711	2	ENSG00000187908
MRGPRG	1	11	3239294	IPR000276	GPCR_Rhodpsn	pfam	PF00001	29	250	1	ENSG00000182170
MRGPRG	1	11	3239294	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	29	250	1	ENSG00000182170
OR52K2	2	11	4470696	IPR000276	GPCR_Rhodpsn	pfam	PF00001	43	294	1	ENSG00000181963
OR52K2	2	11	4470696	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	43	294	1	ENSG00000181963
OR52M1	2	11	4566547	IPR000276	GPCR_Rhodpsn	pfam	PF00001	43	295	1	ENSG00000197790
OR52M1	2	11	4566547	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	43	295	1	ENSG00000197790
OR52M1	2	11	4567135	IPR000725	Olfact_rcpt	prints	PR00245	239	248	1	ENSG00000197790
OR52I1	1	11	4615401	IPR000276	GPCR_Rhodpsn	pfam	PF00001	45	297	1	ENSG00000232268
OR52I1	1	11	4615401	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	45	297	1	ENSG00000232268
TRIM22	1	11	5729476	IPR001870	B30.2/SPRY	pfscan	PS50188	283	498	3	ENSG00000132274
TRIM22	1	11	5729503	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	292	498	3	ENSG00000132274
TRIM22	1	11	5730435	IPR003877	SPRY_rcpt	pfam	PF00622	352	495	1	ENSG00000132274
TRIM22	1	11	5730435	IPR018355	SPla/RYanodine_receptor_subgr	smart	SM00449	352	497	1	ENSG00000132274
TRIM22	1	11	5730681	IPR003879	Butyrophylin	prints	PR01407	434	458	1	ENSG00000132274
DNHD1	1	11	6579133	IPR027417	P-loop_NTPase	superfamily	SSF52540	2870	2945	1	ENSG00000179532
DNHD1	1	11	6588674	IPR004273	Dynein_heavy_dom	pfam	PF03028	3979	4743	8	ENSG00000179532
OR2AG1	1	11	6806377	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	37	302	1	ENSG00000170803
OR2AG1	1	11	6806389	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	290	1	ENSG00000170803
OR2AG1	1	11	6806392	IPR000276	GPCR_Rhodpsn	pfam	PF00001	42	290	1	ENSG00000170803
OR2AG1	1	11	6806974	IPR000725	Olfact_rcpt	prints	PR00245	236	245	1	ENSG00000170803
OR6A2	1	11	6816055	IPR000276	GPCR_Rhodpsn	pfam	PF00001	42	295	1	ENSG00000184933
OR6A2	1	11	6816055	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	42	295	1	ENSG00000184933
OR5P2	5	11	7817608	IPR000276	GPCR_Rhodpsn	prints	PR00237	268	294	1	ENSG00000183303
OR5P2	5	11	7817620	IPR000725	Olfact_rcpt	prints	PR00245	279	290	1	ENSG00000183303
OR5P2	10	11	7817632	IPR000276	GPCR_Rhodpsn	pfam	PF00001	37	286	1	ENSG00000183303
OR5P2	10	11	7817632	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	37	286	1	ENSG00000183303
OR5P2	5	11	7817668	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	33	274	1	ENSG00000183303
OR5P2	5	11	7818124	IPR000276	GPCR_Rhodpsn	prints	PR00237	100	122	1	ENSG00000183303
OR10A3	1	11	7960174	IPR000276	GPCR_Rhodpsn	prints	PR00237	272	298	1	ENSG00000170683
MRGPRX4	1	11	18194933	IPR000276	GPCR_Rhodpsn	pfam	PF00001	44	272	1	ENSG00000179817
MRGPRX4	1	11	18194933	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	44	272	1	ENSG00000179817
MRGPRX4	1	11	18195443	IPR000276	GPCR_Rhodpsn	prints	PR00237	214	238	1	ENSG00000179817
RP11-113D6.10	2	11	18231311	IPR023395	Mt_carrier_dom	superfamily	SSF103506	33	145	1	ENSG00000189332
RP11-113D6.10	2	11	18231320	IPR018108	Mitochondrial_sb/sol_carrier	pfscan	PS50920	36	116	1	ENSG00000189332
RP11-113D6.10	2	11	18231329	IPR018108	Mitochondrial_sb/sol_carrier	pfam	PF00153	39	119	1	ENSG00000189332
SAA1	1	11	18288435	IPR000096	Serum_amyloid_A	pirsf	PIRSF002472	1	122	3	ENSG00000173432
SAA1	1	11	18288495	IPR000096	Serum_amyloid_A	smart	SM00197	21	122	3	ENSG00000173432
SAA1	1	11	18288498	IPR000096	Serum_amyloid_A	pfam	PF00277	22	122	3	ENSG00000173432
OR4B1	1	11	48238476	IPR000276	GPCR_Rhodpsn	pfam	PF00001	39	285	1	ENSG00000175619
OR4B1	1	11	48238476	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	39	285	1	ENSG00000175619
OR4S2	3	11	55418479	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	34	300	1	ENSG00000174982
OR4S2	3	11	55418494	IPR000276	GPCR_Rhodpsn	pfam	PF00001	39	285	1	ENSG00000174982
OR4S2	3	11	55418494	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	39	285	1	ENSG00000174982
OR4S2	2	11	55418647	IPR000725	Olfact_rcpt	prints	PR00245	90	101	1	ENSG00000174982
TCN1	2	11	59622253	IPR002157	Cbl-bd_transpt_euk	pfam	PF01122	7	331	7	ENSG00000134827
PGA5	1	11	61008699	IPR021109	Peptidase_aspartic_dom	superfamily	SSF50630	1	388	9	ENSG00000256713
PGA5	1	11	61011640	IPR001461	Aspartic_peptidase	pfam	PF00026	75	386	7	ENSG00000256713
SLC22A25	1	11	62931341	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	151	533	8	ENSG00000196600
SLC22A25	1	11	62931371	IPR005828	Sub_transporter	pfam	PF00083	149	523	8	ENSG00000196600
SLC22A25	1	11	62931380	IPR020846	MFS_dom	pfscan	PS50850	66	520	9	ENSG00000196600
SLC22A25	1	11	62931491	IPR011701	MFS	pfam	PF07690	151	483	8	ENSG00000196600
TMEM134	1	11	67232094	IPR008590	DUF872_TM	pfam	PF05915	57	193	7	ENSG00000172663
GDPD4	1	11	76944085	IPR017946	PLC-like_Pdiesterase_TIM-brl	superfamily	SSF51695	196	458	6	ENSG00000178795
GDPD4	1	11	76956446	IPR004129	GlyceroP-diester-Pdiesterase	pfam	PF03009	203	322	4	ENSG00000178795
NAALAD2	1	11	89896480	IPR007484	Peptidase_M28	pfam	PF04389	360	550	7	ENSG00000077616
KDELC2	1	11	108345620	IPR006598	LipoPS_modifying	pfam	PF05686	153	486	6	ENSG00000178202
KDELC2	1	11	108345653	IPR006598	LipoPS_modifying	smart	SM00672	230	475	5	ENSG00000178202
ANKK1	1	11	113258670	IPR000719	Prot_kinase_dom	pfscan	PS50011	22	289	6	ENSG00000170209
ANKK1	1	11	113258682	IPR020635	Tyr_kinase_cat_dom	smart	SM00219	26	288	6	ENSG00000170209
ANKK1	1	11	113258682	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	26	289	6	ENSG00000170209
ANKK1	1	11	113258682	IPR011009	Kinase-like_dom	superfamily	SSF56112	26	299	6	ENSG00000170209
ANKK1	1	11	113258685	IPR000719	Prot_kinase_dom	pfam	PF00069	27	280	6	ENSG00000170209
ANKK1	1	11	113258688	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	28	282	6	ENSG00000170209
TAS2R8	2	12	10958668	IPR007960	TAS2_rcpt	pfam	PF05296	1	304	1	ENSG00000121314
TAS2R8	1	12	10958716	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	23	288	1	ENSG00000121314
TAS2R10	1	12	10977981	IPR007960	TAS2_rcpt	pfam	PF05296	1	296	1	ENSG00000121318
TAS2R43	10	12	11243938	IPR007960	TAS2_rcpt	pfam	PF05296	1	297	1	ENSG00000255374
SLC15A5	3	12	16347380	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	305	497	5	ENSG00000188991
SLC15A5	3	12	16369903	IPR000109	POT_fam	pfam	PF00854	300	469	4	ENSG00000188991
SLCO1B1	2	12	21294509	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	1	655	14	ENSG00000134538
SLCO1B1	2	12	21294515	IPR004156	OA_transporter	tigrfam	TIGR00805	3	649	14	ENSG00000134538
SLCO1B1	2	12	21294590	IPR004156	OA_transporter	pfam	PF03137	28	621	13	ENSG00000134538
SLCO1B1	2	12	21325587	IPR020846	MFS_dom	pfscan	PS50850	30	647	13	ENSG00000134538
LDHB	1	12	21788479	IPR001557	L-lactate/malate_DH	pirsf	PIRSF000102	21	334	7	ENSG00000111716
LDHB	1	12	21788506	IPR011304	L-lactate_DH	tigrfam	TIGR01771	26	325	7	ENSG00000111716
LDHB	1	12	21794995	IPR001236	Lactate/malate_DH_N	pfam	PF00056	22	162	4	ENSG00000111716
LDHB	1	12	21799939	IPR001557	L-lactate/malate_DH	prints	PR00086	23	47	2	ENSG00000111716
OR6C3	1	12	55725596	IPR000276	GPCR_Rhodpsn	pfam	PF00001	38	287	1	ENSG00000205329
OR6C3	1	12	55725596	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	38	287	1	ENSG00000205329
DPY19L2	1	12	63954298	IPR018732	Dpy-19	pfam	PF10034	113	757	22	ENSG00000177990
PPP1R12A	1	12	80169712	IPR017401	Pase-1_reg_su_12A/B/C_euk	pirsf	PIRSF038141	1	1030	25	ENSG00000058272
OAS3	1	12	113402088	IPR006116	2-5-oligoadenylate_synth_N	pfscan	PS50152	760	846	2	ENSG00000111331
FBXW8	1	12	117387468	IPR011047	Quinonprotein_ADH-like_supfam	superfamily	SSF50998	212	526	7	ENSG00000174989
FBXW8	1	12	117448170	IPR017986	WD40_repeat_dom	pfscan	PS50294	428	510	2	ENSG00000174989
FBXW8	1	12	117461995	IPR001680	WD40_repeat	pfscan	PS50082	471	510	1	ENSG00000174989
PXMP2	1	12	133272618	IPR007248	Mpv17_PMP22	pfam	PF04117	129	192	3	ENSG00000176894
ATP12A	1	13	25255814	IPR005775	ATPase_P-typ_Na/K_IIC	tigrfam	TIGR01106	42	1045	22	ENSG00000075673
ATP12A	1	13	25266651	IPR023214	HAD-like_dom	superfamily	SSF56784	391	786	9	ENSG00000075673
ATP12A	1	13	25266657	IPR023214	HAD-like_dom	pfam	PF00702	393	750	8	ENSG00000075673
ATP12A	1	13	25266690	IPR023299	ATPase_P-typ_cyto_domN	superfamily	SSF81660	404	616	5	ENSG00000075673
ATP8A2	1	13	26043240	IPR006539	ATPase_P-typ_Plipid-transp	tigrfam	TIGR01652	68	1106	34	ENSG00000132932
EBPL	1	13	50235128	IPR007905	EBP	pfam	PF05241	14	199	4	ENSG00000123179
CARS2	1	13	111293929	IPR015803	Cys-tRNA-ligase	tigrfam	TIGR00435	53	550	15	ENSG00000134905
CARS2	1	13	111299549	IPR024909	Cys-tRNA/MSH_ligase	pfam	PF01406	69	364	11	ENSG00000134905
OR11H12	1	14	19377759	IPR000276	GPCR_Rhodpsn	pfam	PF00001	56	305	1	ENSG00000257115
OR11H12	1	14	19377759	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	56	305	1	ENSG00000257115
OR11G2	3	14	20665729	IPR000276	GPCR_Rhodpsn	pfam	PF00001	79	328	1	ENSG00000196832
OR11G2	3	14	20665729	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	79	328	1	ENSG00000196832
OR11G2	3	14	20666134	IPR000725	Olfact_rcpt	prints	PR00245	214	230	1	ENSG00000196832
PARP2	1	14	20813279	IPR008893	WGR_domain	superfamily	SSF142921	79	206	6	ENSG00000129484
RNASE3	1	14	21359927	IPR023412	RNaseA_domain	superfamily	SSF54076	28	160	1	ENSG00000169397
RNASE3	1	14	21359936	IPR023412	RNaseA_domain	smart	SM00092	31	160	1	ENSG00000169397
RNASE3	1	14	21359942	IPR023412	RNaseA_domain	pfam	PF00074	33	159	1	ENSG00000169397
RNASE3	1	14	21360053	IPR001427	RNaseA	prints	PR00794	70	89	1	ENSG00000169397
ADCY4	1	14	24798616	IPR001054	A/G_cyclase	superfamily	SSF55073	258	447	5	ENSG00000129467
ADCY4	1	14	24798622	IPR001054	A/G_cyclase	pfam	PF00211	265	445	5	ENSG00000129467
ADCY4	1	14	24798679	IPR001054	A/G_cyclase	smart	SM00044	218	426	6	ENSG00000129467
ADCY4	1	14	24799083	IPR001054	A/G_cyclase	pfscan	PS50125	273	400	4	ENSG00000129467
PTGDR	1	14	52734629	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	33	323	2	ENSG00000168229
PTGDR	1	14	52734701	IPR000276	GPCR_Rhodpsn	pfam	PF00001	57	323	2	ENSG00000168229
PTGDR	1	14	52735031	IPR008365	Prostanoid_rcpt	prints	PR01788	167	184	1	ENSG00000168229
ASB2	1	14	94405568	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	104	501	6	ENSG00000100628
ASB2	1	14	94405622	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	106	483	5	ENSG00000100628
ASB2	1	14	94405967	IPR002110	Ankyrin_rpt	pfscan	PS50088	336	368	2	ENSG00000100628
ASB2	1	14	94405976	IPR002110	Ankyrin_rpt	smart	SM00248	336	365	2	ENSG00000100628
OR4M2	1	15	22368696	IPR000276	GPCR_Rhodpsn	pfam	PF00001	41	289	1	ENSG00000182974
OR4M2	1	15	22368696	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	289	1	ENSG00000182974
SPTBN5	1	15	42179459	IPR001715	CH-domain	superfamily	SSF47576	37	280	5	ENSG00000137877
SPTBN5	1	15	42182311	IPR001715	CH-domain	pfscan	PS50021	54	159	3	ENSG00000137877
SPTBN5	1	15	42182317	IPR001715	CH-domain	smart	SM00033	56	157	3	ENSG00000137877
ZNF106	1	15	42713262	IPR017986	WD40_repeat_dom	pfscan	PS50294	1527	1815	8	ENSG00000103994
ZNF106	1	15	42713289	IPR017986	WD40_repeat_dom	superfamily	SSF50978	1517	1806	8	ENSG00000103994
CSNK1G1	1	15	64472585	IPR022247	Casein_kinase-1_gamma_C	pfam	PF12605	332	392	3	ENSG00000169118
PSTPIP1	1	15	77287942	IPR001060	FCH_dom	pfam	PF00611	10	95	5	ENSG00000140368
PSTPIP1	1	15	77287948	IPR001060	FCH_dom	smart	SM00055	12	98	5	ENSG00000140368
PSTPIP1	1	15	77310498	IPR011254	Prismane-like	superfamily	SSF56821	16	191	8	ENSG00000140368
SLC28A1	1	15	85447401	IPR018270	C_nuclsd_transpt_met_bac	tigrfam	TIGR00804	179	590	12	ENSG00000156222
SLC28A1	1	15	85476391	IPR011657	Nucleos_tra2_C	pfam	PF07662	367	590	6	ENSG00000156222
TTLL13	1	15	90796579	IPR004344	TTL/TTLL_fam	pfam	PF03133	133	419	7	ENSG00000213471
RP11-697E2.6	1	15	90796597	IPR004344	TTL/TTLL_fam	pfam	PF03133	139	204	3	ENSG00000261147
MEIOB	1	16	1907829	IPR012340	NA-bd_OB-fold	superfamily	SSF50249	10	145	5	ENSG00000162039
NOXO1	2	16	2029831	IPR001452	SH3_domain	pfscan	PS50002	163	225	2	ENSG00000196408
NOXO1	2	16	2029834	IPR001452	SH3_domain	smart	SM00326	166	224	2	ENSG00000196408
NOXO1	2	16	2029840	IPR001452	SH3_domain	superfamily	SSF50044	146	222	2	ENSG00000196408
METTL22	1	16	8728916	IPR019410	Nicotinamide_N-MeTfrase-like	pfam	PF10294	179	339	7	ENSG00000067365
SULT1A2	1	16	28603352	IPR027417	P-loop_NTPase	superfamily	SSF52540	4	295	7	ENSG00000197165
SULT1A2	1	16	28603376	IPR000863	Sulfotransferase_dom	pfam	PF00685	38	287	7	ENSG00000197165
CES1	1	16	55837024	IPR002018	CarbesteraseB	pfam	PF00135	3	548	14	ENSG00000198848
GPR97	1	16	57714450	IPR000832	GPCR_2_secretin-like	pfam	PF00002	268	517	5	ENSG00000182885
GPR97	1	16	57714450	IPR017981	GPCR_2-like	pfscan	PS50261	268	525	5	ENSG00000182885
C16orf70	2	16	67144115	IPR005373	UPF0183	pfam	PF03676	13	408	16	ENSG00000125149
P2RX5	1	17	3583051	IPR001429	P2X_purnocptor	pfam	PF00864	328	364	2	ENSG00000083454
ALOX15	1	17	4534898	IPR013819	LipOase_C	superfamily	SSF48484	112	662	13	ENSG00000161905
ALOX15	1	17	4542246	IPR001885	LipOase_mml	prints	PR00467	133	147	2	ENSG00000161905
CLEC10A	1	17	6978400	IPR016187	C-type_lectin_fold	superfamily	SSF56436	181	308	3	ENSG00000132514
CLEC10A	1	17	6978409	IPR001304	C-type_lectin	smart	SM00034	181	305	3	ENSG00000132514
KRBA2	1	17	8273655	IPR001909	Krueppel-associated_box	superfamily	SSF109640	34	92	2	ENSG00000184619
KRBA2	1	17	8274628	IPR001909	Krueppel-associated_box	pfam	PF01352	48	75	1	ENSG00000184619
MYH4	1	17	10358028	IPR027417	P-loop_NTPase	superfamily	SSF52540	38	845	20	ENSG00000264424
MYH4	1	17	10358344	IPR001609	Myosin_head_motor_dom	smart	SM00242	80	783	18	ENSG00000264424
MYH4	1	17	10358383	IPR001609	Myosin_head_motor_dom	pfam	PF00063	89	770	18	ENSG00000264424
ZNF286B	1	17	18565673	IPR007087	Znf_C2H2	pfscan	PS50157	355	382	1	ENSG00000249459
ZNF286B	1	17	18565688	IPR007087	Znf_C2H2	pfam	PF00096	355	377	1	ENSG00000249459
ZNF286B	1	17	18565688	IPR015880	Znf_C2H2-like	smart	SM00355	355	377	1	ENSG00000249459
FBXW10	2	17	18659448	IPR017986	WD40_repeat_dom	superfamily	SSF50978	405	689	7	ENSG00000171931
FBXW10	2	17	18661730	IPR017986	WD40_repeat_dom	pfscan	PS50294	449	650	5	ENSG00000171931
FBXW10	2	17	18670041	IPR001680	WD40_repeat	smart	SM00320	524	560	1	ENSG00000171931
FBXW10	2	17	18670044	IPR001680	WD40_repeat	pfam	PF00400	525	559	1	ENSG00000171931
LGALS9B	1	17	20358679	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	9	159	5	ENSG00000170298
NF1	1	17	29509627	IPR016024	ARM-type_fold	superfamily	SSF48371	278	2677	48	ENSG00000196712
NF1	1	17	29592260	IPR001251	CRAL-TRIO_dom	pfscan	PS50191	1580	1738	2	ENSG00000196712
NF1	1	17	29592263	IPR001251	CRAL-TRIO_dom	superfamily	SSF52087	1581	1723	2	ENSG00000196712
NF1	1	17	29592269	IPR001251	CRAL-TRIO_dom	smart	SM00516	1583	1735	2	ENSG00000196712
EVI2A	1	17	29645324	IPR008608	Ectropic_vir_integratn_site_2A	pirsf	PIRSF019625	28	259	1	ENSG00000126860
EVI2A	1	17	29645339	IPR008608	Ectropic_vir_integratn_site_2A	pfam	PF05399	28	254	1	ENSG00000126860
KRTAP4-7	1	17	39240468	IPR002494	Keratin-assoc	pfam	PF01500	4	74	1	ENSG00000240871
B4GALNT2	1	17	47210388	IPR011143	GM2_synthase	pirsf	PIRSF000474	1	566	11	ENSG00000167080
TOM1L1	1	17	52978227	IPR014645	TOM1	pirsf	PIRSF036948	1	475	15	ENSG00000141198
ABCA8	1	17	66871478	IPR003439	ABC_transporter-like	pfscan	PS50893	1245	1478	7	ENSG00000141338
ABCA8	1	17	66871532	IPR027417	P-loop_NTPase	superfamily	SSF52540	1261	1460	7	ENSG00000141338
ABCA8	1	17	66871760	IPR003593	AAA+_ATPase	smart	SM00382	1275	1455	6	ENSG00000141338
ABCA8	1	17	66872636	IPR003439	ABC_transporter-like	pfam	PF00005	1290	1405	4	ENSG00000141338
CD300C	1	17	72540758	IPR003599	Ig_sub	smart	SM00409	28	130	1	ENSG00000167850
CD300C	1	17	72540758	IPR007110	Ig-like_dom	pfscan	PS50835	20	130	2	ENSG00000167850
CD300C	1	17	72540791	IPR013106	Ig_V-set	pfam	PF07686	27	119	1	ENSG00000167850
DNAH17	1	17	76419993	IPR004273	Dynein_heavy_dom	pfam	PF03028	3746	4484	12	ENSG00000187775
RP11-683L23.1	2	18	47996	IPR003008	Tubulin_FtsZ_GTPase	superfamily	SSF52490	1	243	4	ENSG00000173213
RP11-683L23.1	2	18	48059	IPR003008	Tubulin_FtsZ_GTPase	pfam	PF00091	3	222	4	ENSG00000173213
RP11-683L23.1	2	18	49205	IPR000217	Tubulin	prints	PR01161	10	30	2	ENSG00000173213
RAB12	1	18	8609837	IPR027417	P-loop_NTPase	superfamily	SSF52540	38	243	6	ENSG00000206418
RAB12	1	18	8609867	IPR002041	Ran_GTPase	smart	SM00176	48	234	6	ENSG00000206418
DSC3	1	18	28588330	IPR002126	Cadherin	pfscan	PS50268	356	475	3	ENSG00000134762
DSC3	1	18	28588345	IPR002126	Cadherin	smart	SM00112	376	470	2	ENSG00000134762
DSC3	1	18	28588360	IPR015919	Cadherin-like	superfamily	SSF49313	348	465	3	ENSG00000134762
DSC3	1	18	28588435	IPR002126	Cadherin	pfam	PF00028	360	440	2	ENSG00000134762
STARD6	1	18	51851098	IPR002913	START_lipid-bd_dom	smart	SM00234	6	209	6	ENSG00000174448
STARD6	1	18	51851101	IPR002913	START_lipid-bd_dom	pfscan	PS50848	20	208	6	ENSG00000174448
STARD6	1	18	51851137	IPR002913	START_lipid-bd_dom	pfam	PF01852	13	196	6	ENSG00000174448
PRSS57	1	19	685779	IPR001254	Peptidase_S1	pfscan	PS50240	34	263	4	ENSG00000185198
PRSS57	1	19	685779	IPR009003	Trypsin-like_Pept_dom	superfamily	SSF50494	23	263	5	ENSG00000185198
PRSS57	1	19	685794	IPR001254	Peptidase_S1	smart	SM00020	33	258	4	ENSG00000185198
ACER1	2	19	6306773	IPR008901	Ceramidase	pfam	PF05875	3	249	6	ENSG00000167769
PEX11G	2	19	7542127	IPR008733	PEX11	pfam	PF05648	6	229	5	ENSG00000104883
SNAPC2	1	19	7985252	IPR021281	SnAPC_su2-like	pfam	PF11035	1	334	5	ENSG00000104976
CTD-2006C1.10	2	19	12129080	IPR001909	Krueppel-associated_box	pfscan	PS50805	4	76	3	ENSG00000257355
ZNF878	2	19	12155454	IPR007087	Znf_C2H2	pfscan	PS50157	227	254	1	ENSG00000257446
ZNF878	2	19	12155469	IPR007087	Znf_C2H2	pfam	PF00096	227	249	1	ENSG00000257446
ZNF878	2	19	12155469	IPR015880	Znf_C2H2-like	smart	SM00355	227	249	1	ENSG00000257446
ZNF844	1	19	12186944	IPR015880	Znf_C2H2-like	smart	SM00355	337	358	1	ENSG00000223547
ZNF442	1	19	12462054	IPR001909	Krueppel-associated_box	pfscan	PS50805	29	115	3	ENSG00000198342
