gene_name	count	chrom	pos	interpro_id	interpro_descr	db	db_acc	aa_start	aa_stop	num_exons_spanned	gene_id
OR1C1	0	1	247920839	IPR000276	GPCR_Rhodpsn	pfam	PF00001	41	290	1	ENSG00000221888
OR1C1	0	1	247920839	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	290	1	ENSG00000221888
OR1C1	0	1	247921043	IPR000276	GPCR_Rhodpsn	prints	PR00237	199	222	1	ENSG00000221888
OR1C1	0	1	247921559	IPR000276	GPCR_Rhodpsn	prints	PR00237	26	50	1	ENSG00000221888
OR2W3	0	1	248058964	IPR000276	GPCR_Rhodpsn	prints	PR00237	26	50	1	ENSG00000238243
OR2T8	0	1	248084389	IPR000276	GPCR_Rhodpsn	prints	PR00237	24	48	1	ENSG00000177462
OR2L5	0	1	248185367	IPR000276	GPCR_Rhodpsn	pfam	PF00001	40	289	1	ENSG00000197454
OR2L5	0	1	248185367	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	40	289	1	ENSG00000197454
OR2L5	0	1	248185952	IPR000725	Olfact_rcpt	prints	PR00245	235	244	1	ENSG00000197454
OR2L2	0	1	248201672	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	35	210	1	ENSG00000203663
OR2L2	0	1	248201687	IPR000276	GPCR_Rhodpsn	pfam	PF00001	40	289	1	ENSG00000203663
OR2L2	0	1	248201687	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	40	289	1	ENSG00000203663
OR2L3	0	1	248224086	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	35	271	1	ENSG00000198128
OR2L3	0	1	248224101	IPR000276	GPCR_Rhodpsn	pfam	PF00001	40	289	1	ENSG00000198128
OR2L3	0	1	248224101	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	40	289	1	ENSG00000198128
OR2L13	0	1	248262780	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	35	252	1	ENSG00000196071
OR2L13	0	1	248262795	IPR000276	GPCR_Rhodpsn	pfam	PF00001	40	289	1	ENSG00000196071
OR2L13	0	1	248262795	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	40	289	1	ENSG00000196071
OR2M5	0	1	248308558	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	37	216	1	ENSG00000162727
OR2M5	0	1	248308570	IPR000276	GPCR_Rhodpsn	pfam	PF00001	41	290	1	ENSG00000162727
OR2M5	0	1	248308570	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	290	1	ENSG00000162727
OR2T33	1	1	248436493	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	36	208	1	ENSG00000177212
OR2T33	1	1	248436973	IPR000276	GPCR_Rhodpsn	prints	PR00237	24	48	1	ENSG00000177212
OR2T12	0	1	248458017	IPR000276	GPCR_Rhodpsn	pfam	PF00001	40	288	1	ENSG00000177201
OR2T12	0	1	248458017	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	39	288	1	ENSG00000177201
OR2T12	0	1	248458449	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	36	144	1	ENSG00000177201
OR2T12	0	1	248458737	IPR000276	GPCR_Rhodpsn	prints	PR00237	24	48	1	ENSG00000177201
OR2T1	0	1	248569566	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	91	340	1	ENSG00000175143
OR2T1	0	1	248569569	IPR000276	GPCR_Rhodpsn	pfam	PF00001	92	340	1	ENSG00000175143
OR2T2	0	1	248616204	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	36	271	1	ENSG00000196240
OR2T2	0	1	248616222	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	42	291	1	ENSG00000196240
OR2T2	0	1	248616225	IPR000276	GPCR_Rhodpsn	pfam	PF00001	43	291	1	ENSG00000196240
OR2T34	1	1	248737132	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	41	309	1	ENSG00000183310
OR2T34	1	1	248737174	IPR000276	GPCR_Rhodpsn	pfam	PF00001	46	295	1	ENSG00000183310
OR2T34	1	1	248737174	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	46	295	1	ENSG00000183310
OR2T34	1	1	248737804	IPR000276	GPCR_Rhodpsn	prints	PR00237	64	85	1	ENSG00000183310
OR2T10	2	1	248756176	IPR000276	GPCR_Rhodpsn	prints	PR00237	272	298	1	ENSG00000184022
OR2T10	2	1	248756200	IPR000276	GPCR_Rhodpsn	pfam	PF00001	42	290	1	ENSG00000184022
OR2T10	2	1	248756200	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	290	1	ENSG00000184022
OR2T10	0	1	248756830	IPR000276	GPCR_Rhodpsn	prints	PR00237	59	80	1	ENSG00000184022
OR2T10	0	1	248756920	IPR000276	GPCR_Rhodpsn	prints	PR00237	26	50	1	ENSG00000184022
OR2T11	2	1	248789569	IPR000276	GPCR_Rhodpsn	pfam	PF00001	39	287	1	ENSG00000183130
OR2T11	2	1	248789569	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	38	287	1	ENSG00000183130
OR2T11	2	1	248789773	IPR000276	GPCR_Rhodpsn	prints	PR00237	196	219	1	ENSG00000183130
OR2T11	0	1	248790016	IPR000725	Olfact_rcpt	prints	PR00245	126	138	1	ENSG00000183130
OR2T11	0	1	248790061	IPR000276	GPCR_Rhodpsn	prints	PR00237	101	123	1	ENSG00000183130
OR2T11	0	1	248790199	IPR000276	GPCR_Rhodpsn	prints	PR00237	56	77	1	ENSG00000183130
OR2T35	0	1	248801666	IPR000276	GPCR_Rhodpsn	prints	PR00237	272	298	1	ENSG00000177151
OR2T35	0	1	248801690	IPR000276	GPCR_Rhodpsn	pfam	PF00001	43	290	1	ENSG00000177151
OR2T35	0	1	248801690	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	42	290	1	ENSG00000177151
OR2T35	0	1	248801750	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	36	270	1	ENSG00000177151
OR2T27	0	1	248813292	IPR000276	GPCR_Rhodpsn	prints	PR00237	272	298	1	ENSG00000187701
OR2T27	0	1	248813304	IPR000725	Olfact_rcpt	prints	PR00245	283	294	1	ENSG00000187701
OR2T27	0	1	248813316	IPR000276	GPCR_Rhodpsn	pfam	PF00001	42	290	1	ENSG00000187701
OR2T27	0	1	248813316	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	290	1	ENSG00000187701
OR14I1	1	1	248844742	IPR000276	GPCR_Rhodpsn	pfam	PF00001	39	288	1	ENSG00000189181
OR14I1	1	1	248844742	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	39	288	1	ENSG00000189181
ADI1	0	2	3502737	IPR011051	RmlC_Cupin	superfamily	SSF51182	1	179	4	ENSG00000182551
ADI1	0	2	3502803	IPR004313	Acireductn_dOase_family	pfam	PF03079	3	157	4	ENSG00000182551
ADI1	0	2	3502809	IPR003313	AraC-bd	pfam	PF02311	85	155	2	ENSG00000182551
ADI1	0	2	3504588	IPR013096	Cupin_2	pfam	PF07883	86	139	1	ENSG00000182551
ALLC	1	2	3718748	IPR005164	Allantoicase	tigrfam	TIGR02961	1	365	11	ENSG00000151360
RSAD2	0	2	7018148	IPR006638	Elp3/MiaB/NifB	smart	SM00729	73	281	4	ENSG00000134321
ATP6V1C2	0	2	10862985	IPR004907	ATPase_V1-cplx_csu	pfam	PF03223	4	417	13	ENSG00000143882
PDIA6	1	2	10929081	IPR012336	Thioredoxin-like_fold	superfamily	SSF52833	162	289	4	ENSG00000143870
PDIA6	1	2	10929926	IPR005788	Disulphide_isomerase	tigrfam	TIGR01126	165	263	3	ENSG00000143870
PDIA6	1	2	10929926	IPR013766	Thioredoxin_domain	pfam	PF00085	162	263	3	ENSG00000143870
PDIA6	1	2	10933276	IPR012336	Thioredoxin-like_fold	superfamily	SSF52833	22	133	4	ENSG00000143870
PDIA6	1	2	10933297	IPR013766	Thioredoxin_domain	pfam	PF00085	27	126	4	ENSG00000143870
PDIA6	1	2	10933300	IPR005788	Disulphide_isomerase	tigrfam	TIGR01126	30	125	4	ENSG00000143870
ROCK2	1	2	11323566	IPR020684	Rho-assoc_coiled-coil_kin	pirsf	PIRSF037568	6	1388	33	ENSG00000134318
NBAS	1	2	15492167	IPR013244	Sec39	pfam	PF08314	725	1376	16	ENSG00000151779
KCNS3	0	2	18112807	IPR003091	K_chnl	prints	PR00169	178	206	1	ENSG00000170745
NT5C1B-RDH14	0	2	18737071	IPR010394	5-nucleotidase	pfam	PF06189	337	596	6	ENSG00000250741
SDC1	0	2	20402536	IPR027789	Syndecan/Neurexin_dom	pfam	PF01034	4	308	5	ENSG00000115884
C2orf43	0	2	20886732	IPR019363	DUF2305	pfam	PF10230	44	303	6	ENSG00000118961
APOB	0	2	21250751	IPR001747	Lipid_transpt_N	pfscan	PS51211	46	672	12	ENSG00000084674
APOB	0	2	21250844	IPR011030	Vitellinogen_superhlx	superfamily	SSF48431	304	641	6	ENSG00000084674
APOB	0	2	21251234	IPR001747	Lipid_transpt_N	smart	SM00638	46	598	11	ENSG00000084674
APOB	0	2	21251237	IPR001747	Lipid_transpt_N	pfam	PF01347	46	597	11	ENSG00000084674
MFSD2B	0	2	24233060	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	32	488	13	ENSG00000205639
NCOA1	0	2	24881547	IPR017426	Nuclear_rcpt_coactivator	pirsf	PIRSF038181	1	1388	19	ENSG00000084676
PTRHD1	1	2	25013286	IPR002833	PTH2	pfam	PF01981	26	139	2	ENSG00000184924
PTRHD1	1	2	25013286	IPR023476	Pep_tRNA_hydro_II_dom	superfamily	SSF102462	23	139	2	ENSG00000184924
HADHA	0	2	26414125	IPR012803	Fa_ox_alpha_mit	tigrfam	TIGR02441	27	762	19	ENSG00000084754
HADHA	0	2	26453067	IPR001753	Crotonase_core_superfam	pfam	PF00378	50	223	5	ENSG00000084754
GPR113	0	2	26534577	IPR022624	DUF3497	pfam	PF12003	496	673	2	ENSG00000173567
OTOF	0	2	26695435	IPR000008	C2_dom	superfamily	SSF49562	1128	1272	4	ENSG00000115155
OTOF	0	2	26696076	IPR000008	C2_dom	pfam	PF00168	1155	1219	2	ENSG00000115155
DPYSL5	0	2	27121395	IPR011778	Hydantoinase/dihydroPyrase	tigrfam	TIGR02033	10	462	10	ENSG00000157851
DPYSL5	0	2	27121539	IPR006680	Amidohydro_1	pfam	PF01979	58	406	9	ENSG00000157851
EIF2B4	1	2	27587315	IPR000649	IF-2B-related	pfam	PF01008	239	528	7	ENSG00000115211
KRTCAP3	1	2	27665472	IPR020977	Beta-casein-like	pfam	PF12304	19	211	5	ENSG00000157992
CAPN13	0	2	30965213	IPR022682	Calpain_domain_III	superfamily	SSF49758	347	486	5	ENSG00000162949
CAPN13	0	2	30966260	IPR022684	Calpain_cysteine_protease	prints	PR00704	450	478	1	ENSG00000162949
CAPN13	0	2	30966260	IPR022682	Calpain_domain_III	pfam	PF01067	347	478	4	ENSG00000162949
XDH	0	2	31558827	IPR008274	AldOxase/xan_DH_Mopterin-bd	superfamily	SSF56003	696	1333	18	ENSG00000158125
XDH	1	2	31558827	IPR016208	Ald_Oxase/xanthine_DH	pirsf	PIRSF000127	1	1333	36	ENSG00000158125
XDH	0	2	31562418	IPR008274	AldOxase/xan_DH_Mopterin-bd	pfam	PF02738	702	1237	15	ENSG00000158125
XDH	1	2	31598255	IPR005107	CO_DH_flav_C	superfamily	SSF55447	415	531	2	ENSG00000158125
XDH	1	2	31598279	IPR005107	CO_DH_flav_C	pfam	PF03450	419	523	2	ENSG00000158125
XDH	1	2	31598282	IPR014307	Xanthine_DH_ssu	tigrfam	TIGR02963	6	522	15	ENSG00000158125
LTBP1	0	2	33534623	IPR000742	EG-like_dom	pfscan	PS50026	1202	1243	2	ENSG00000049323
LTBP1	0	2	33534623	IPR001881	EGF-like_Ca-bd_dom	smart	SM00179	1202	1243	2	ENSG00000049323
LTBP1	0	2	33540219	IPR000742	EG-like_dom	smart	SM00181	1205	1243	1	ENSG00000049323
LTBP1	1	2	33540336	IPR000742	EG-like_dom	pfscan	PS50026	1244	1281	2	ENSG00000049323
LTBP1	1	2	33540336	IPR001881	EGF-like_Ca-bd_dom	smart	SM00179	1244	1285	2	ENSG00000049323
LTBP1	1	2	33567913	IPR000742	EG-like_dom	smart	SM00181	1247	1285	1	ENSG00000049323
HEATR5B	0	2	37255316	IPR016024	ARM-type_fold	superfamily	SSF48371	12	1201	23	ENSG00000008869
CYP1B1	0	2	38297925	IPR001128	Cyt_P450	superfamily	SSF48264	51	524	2	ENSG00000138061
CYP1B1	0	2	38297940	IPR001128	Cyt_P450	pfam	PF00067	51	519	2	ENSG00000138061
CYP1B1	0	2	38302241	IPR002401	Cyt_P450_E_grp-I	prints	PR00463	78	97	1	ENSG00000138061
CYP1B1	0	2	38302247	IPR002403	Cyt_P450_E_grp-IV	prints	PR00465	72	95	1	ENSG00000138061
DHX57	1	2	39088292	IPR016135	UBQ-conjugating_enzyme/RWD	superfamily	SSF54495	234	420	1	ENSG00000163214
DHX57	1	2	39088298	IPR006575	RWD-domain	pfam	PF05773	243	418	1	ENSG00000163214
SOS1	0	2	39222472	IPR023578	Ras_GEF_dom	superfamily	SSF48366	566	1046	11	ENSG00000115904
SOS1	0	2	39239434	IPR000651	Ras-like_Gua-exchang_fac_N	smart	SM00229	596	741	5	ENSG00000115904
SOS1	0	2	39240617	IPR000651	Ras-like_Gua-exchang_fac_N	pfam	PF00618	601	717	4	ENSG00000115904
MAP4K3	0	2	39514038	IPR011009	Kinase-like_dom	superfamily	SSF56112	11	514	21	ENSG00000011566
COX7A2L	0	2	42578362	IPR017267	Cyt_c_oxidase_su7a-rel_mt	pirsf	PIRSF037710	1	114	3	ENSG00000115944
OXER1	0	2	42990231	IPR000276	GPCR_Rhodpsn	prints	PR00237	337	363	1	ENSG00000162881
OXER1	1	2	42990255	IPR000276	GPCR_Rhodpsn	pfam	PF00001	109	355	1	ENSG00000162881
OXER1	1	2	42990255	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	109	355	1	ENSG00000162881
ZFP36L2	0	2	43452511	IPR007635	Tis11B_N	pfam	PF04553	1	144	2	ENSG00000152518
THADA	0	2	43571344	IPR016024	ARM-type_fold	superfamily	SSF48371	389	1420	20	ENSG00000115970
THADA	0	2	43725972	IPR019442	DUF2428_death-receptor-like	pfam	PF10350	945	1248	7	ENSG00000115970
PLEKHH2	0	2	43958661	IPR000857	MyTH4_dom	pfscan	PS51016	955	1110	4	ENSG00000152527
SRBD1	0	2	45800439	IPR018974	Tex-like_N	pfam	PF09371	219	404	5	ENSG00000068784
ATP6V1E2	0	2	46739203	IPR002842	ATPase_V1/A1-cplx_esu	pfam	PF01991	18	216	1	ENSG00000250565
MSH6	0	2	48010373	IPR017261	DNA_mismatch_repair_Msh6	pirsf	PIRSF037677	1	1358	10	ENSG00000116062
MSH6	0	2	48026302	IPR016151	DNA_mismatch_repair_MutS_N	superfamily	SSF55271	394	521	1	ENSG00000116062
STON1	1	2	48807773	IPR017110	Stonin	pirsf	PIRSF037099	1	735	3	ENSG00000243244
STON1-GTF2A1L	1	2	48808595	IPR012320	SHD	pfscan	PS51070	275	408	1	ENSG00000068781
GTF2A1L	1	2	48847993	IPR004855	TFIIA_asu/bsu	pfam	PF03153	9	478	8	ENSG00000242441
NRXN1	1	2	50724677	IPR001791	Laminin_G	pfscan	PS50025	758	931	4	ENSG00000179915
NRXN1	1	2	50724719	IPR001791	Laminin_G	smart	SM00282	778	917	4	ENSG00000179915
NRXN1	1	2	50724722	IPR001791	Laminin_G	pfam	PF02210	786	916	4	ENSG00000179915
NRXN1	1	2	50724725	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	724	915	5	ENSG00000179915
GPR75	1	2	54080766	IPR000276	GPCR_Rhodpsn	pfam	PF00001	60	376	1	ENSG00000119737
GPR75	1	2	54080766	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	59	376	1	ENSG00000119737
SPTBN1	1	2	54753556	IPR016343	Spectrin_bsu	pirsf	PIRSF002297	1	2364	35	ENSG00000115306
SPTBN1	1	2	54753604	IPR001715	CH-domain	superfamily	SSF47576	17	280	7	ENSG00000115306
SPTBN1	1	2	54826240	IPR001715	CH-domain	pfscan	PS50021	54	158	2	ENSG00000115306
SPTBN1	1	2	54826246	IPR001715	CH-domain	pfam	PF00307	56	158	2	ENSG00000115306
EML6	1	2	55185118	IPR017986	WD40_repeat_dom	superfamily	SSF50978	1560	1956	10	ENSG00000214595
EML6	1	2	55189737	IPR017986	WD40_repeat_dom	pfscan	PS50294	1683	1807	3	ENSG00000214595
EML6	1	2	55189842	IPR001680	WD40_repeat	smart	SM00320	1718	1758	2	ENSG00000214595
CLHC1	1	2	55402929	IPR017212	Clathrin_heavy-chain-rel	pirsf	PIRSF037469	1	586	11	ENSG00000162994
VRK2	1	2	58276033	IPR011009	Kinase-like_dom	superfamily	SSF56112	23	314	10	ENSG00000028116
VRK2	1	2	58276051	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	29	313	10	ENSG00000028116
VRK2	1	2	58276051	IPR000719	Prot_kinase_dom	pfscan	PS50011	29	319	10	ENSG00000028116
VRK2	1	2	58276054	IPR000719	Prot_kinase_dom	pfam	PF00069	30	289	10	ENSG00000028116
VRK2	1	2	58276057	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	31	259	8	ENSG00000028116
FANCL	2	2	58390019	IPR019162	FancL_WD-rpt_cont_dom	pfam	PF09765	8	300	11	ENSG00000115392
PAPOLG	0	2	60983614	IPR014492	PolyA_polymerase	pirsf	PIRSF018425	1	654	19	ENSG00000115421
PAPOLG	0	2	60987300	IPR007012	PolA_pol_cen_dom	pfam	PF04928	17	363	11	ENSG00000115421
KIAA1841	1	2	61300613	IPR011333	BTB/POZ_fold	superfamily	SSF54695	120	254	4	ENSG00000162929
KIAA1841	1	2	61304062	IPR021777	DUF3342	pfam	PF11822	147	449	7	ENSG00000162929
CCT4	1	2	62095830	IPR012717	Chap_CCT_delta	tigrfam	TIGR02342	24	539	14	ENSG00000115484
CCT4	1	2	62095833	IPR002423	Cpn60/TCP-1	pfam	PF00118	44	538	13	ENSG00000115484
CCT4	1	2	62095839	IPR002423	Cpn60/TCP-1	superfamily	SSF48592	23	536	14	ENSG00000115484
CCT4	1	2	62099622	IPR017998	Chaperone_TCP-1	prints	PR00304	387	409	1	ENSG00000115484
WDPCP	0	2	63486491	IPR024511	DUF3312	pfam	PF11768	79	622	11	ENSG00000143951
ARHGAP25	0	2	69015088	IPR008936	Rho_GTPase_activation_prot	superfamily	SSF48350	156	354	6	ENSG00000163219
ARHGAP25	0	2	69034416	IPR000198	RhoGAP_dom	pfscan	PS50238	160	354	5	ENSG00000163219
ARHGAP25	0	2	69034461	IPR000198	RhoGAP_dom	smart	SM00324	175	351	5	ENSG00000163219
ARHGAP25	0	2	69034470	IPR000198	RhoGAP_dom	pfam	PF00620	178	326	4	ENSG00000163219
GKN2	0	2	69173455	IPR007084	BRICHOS_dom	pfscan	PS50869	54	151	3	ENSG00000183607
GKN2	0	2	69173458	IPR007084	BRICHOS_dom	pfam	PF04089	55	150	3	ENSG00000183607
ANXA4	0	2	70033598	IPR018502	Annexin_repeat	pfam	PF00191	92	157	3	ENSG00000196975
ANXA4	0	2	70035044	IPR018502	Annexin_repeat	smart	SM00335	105	157	2	ENSG00000196975
PCYOX1	0	2	70485297	IPR017046	Prenylcysteine_Oxase	pirsf	PIRSF036292	1	505	6	ENSG00000116005
PCYOX1	0	2	70488406	IPR010795	Prenylcys_lyase	pfam	PF07156	128	505	4	ENSG00000116005
ADD2	0	2	70910825	IPR001303	Aldolase_II/adducin_N	superfamily	SSF53639	128	341	6	ENSG00000075340
ADD2	0	2	70910897	IPR001303	Aldolase_II/adducin_N	pfam	PF00596	136	317	6	ENSG00000075340
CLEC4F	1	2	71036409	IPR001304	C-type_lectin	smart	SM00034	469	588	3	ENSG00000152672
CLEC4F	1	2	71036418	IPR001304	C-type_lectin	pfscan	PS50041	476	585	3	ENSG00000152672
CLEC4F	1	2	71036493	IPR016187	C-type_lectin_fold	superfamily	SSF56436	469	560	3	ENSG00000152672
CLEC4F	0	2	71036505	IPR001304	C-type_lectin	pfam	PF00059	487	556	3	ENSG00000152672
CLEC4F	1	2	71039627	IPR002353	AntifreezeII	prints	PR00356	480	497	1	ENSG00000152672
MPHOSPH10	1	2	71357796	IPR012173	snoRNP_Mpp10	pirsf	PIRSF017300	1	681	11	ENSG00000124383
MPHOSPH10	1	2	71357847	IPR007151	Mpp10	pfam	PF04006	18	657	11	ENSG00000124383
DYSF	0	2	71693973	IPR000008	C2_dom	superfamily	SSF49562	1	132	5	ENSG00000135636
DYSF	0	2	71883391	IPR000008	C2_dom	superfamily	SSF49562	1576	1737	5	ENSG00000135636
DYSF	0	2	71886062	IPR000008	C2_dom	pfscan	PS50004	1604	1702	3	ENSG00000135636
DYSF	0	2	71886104	IPR000008	C2_dom	smart	SM00239	1618	1717	3	ENSG00000135636
DYSF	0	2	71886110	IPR000008	C2_dom	pfam	PF00168	1620	1701	3	ENSG00000135636
CYP26B1	0	2	72359425	IPR001128	Cyt_P450	superfamily	SSF48264	47	490	6	ENSG00000003137
CYP26B1	0	2	72359497	IPR001128	Cyt_P450	pfam	PF00067	72	466	5	ENSG00000003137
RAB11FIP5	0	2	73316308	IPR000008	C2_dom	superfamily	SSF49562	19	189	2	ENSG00000135631
RAB11FIP5	0	2	73339477	IPR000008	C2_dom	smart	SM00239	20	143	1	ENSG00000135631
RAB11FIP5	0	2	73339522	IPR000008	C2_dom	pfscan	PS50004	17	128	1	ENSG00000135631
RAB11FIP5	0	2	73339657	IPR000008	C2_dom	pfam	PF00168	22	83	1	ENSG00000135631
WDR54	0	2	74649485	IPR017986	WD40_repeat_dom	superfamily	SSF50978	69	324	9	ENSG00000005448
WDR54	0	2	74651053	IPR017986	WD40_repeat_dom	pfscan	PS50294	160	289	4	ENSG00000005448
WDR54	0	2	74652068	IPR001680	WD40_repeat	smart	SM00320	201	238	2	ENSG00000005448
TTC31	0	2	74719167	IPR013026	TPR-contain_dom	pfscan	PS50293	305	406	4	ENSG00000115282
TTC31	0	2	74719528	IPR019734	TPR_repeat	smart	SM00028	373	406	2	ENSG00000115282
LOXL3	0	2	74763153	IPR017448	Srcr_rcpt-rel	superfamily	SSF56487	301	406	3	ENSG00000115318
HK2	0	2	75113496	IPR022673	Hexokinase_C	pfam	PF03727	671	910	5	ENSG00000159399
REG3G	0	2	79253880	IPR001304	C-type_lectin	smart	SM00034	40	172	4	ENSG00000143954
REG3G	0	2	79253880	IPR016187	C-type_lectin_fold	superfamily	SSF56436	40	174	4	ENSG00000143954
REG3G	0	2	79253901	IPR001304	C-type_lectin	pfscan	PS50041	47	172	4	ENSG00000143954
REG1B	0	2	79312348	IPR016187	C-type_lectin_fold	superfamily	SSF56436	36	165	4	ENSG00000172023
REG1B	0	2	79312351	IPR001304	C-type_lectin	pfam	PF00059	54	164	4	ENSG00000172023
REG1B	0	2	79312354	IPR001304	C-type_lectin	smart	SM00034	36	163	4	ENSG00000172023
CTNNA2	0	2	80136873	IPR006077	Vinculin/catenin	pfam	PF01044	336	866	12	ENSG00000066032
CTNNA2	0	2	80620402	IPR006077	Vinculin/catenin	superfamily	SSF47220	375	505	4	ENSG00000066032
DNAH6	1	2	84821117	IPR013602	Dynein_heavy_dom-2	pfam	PF08393	878	1304	9	ENSG00000115423
RETSAT	1	2	85573135	IPR006076	FAD-dep_OxRdtase	pfam	PF01266	69	360	5	ENSG00000042445
RETSAT	1	2	85578032	IPR002937	Amino_oxidase	pfam	PF01593	78	156	2	ENSG00000042445
RETSAT	1	2	85578834	IPR003953	FAD_bind_dom	pfam	PF00890	69	108	1	ENSG00000042445
RETSAT	1	2	85578834	IPR023753	Pyr_nucl-diS_OxRdtase_FAD/NAD	pfam	PF07992	69	108	1	ENSG00000042445
RETSAT	1	2	85578855	IPR002938	mOase_FAD-bd	pfam	PF01494	68	101	1	ENSG00000042445
CAPG	0	2	85628664	IPR007122	Villin/Gelsolin	smart	SM00262	19	113	2	ENSG00000042493
SH2D6	0	2	85662560	IPR000980	SH2	pfscan	PS50001	65	173	3	ENSG00000152292
PLGLB1	0	2	87243429	IPR003609	Pan_app	pfscan	PS50948	16	96	3	ENSG00000183281
PLGLB1	0	2	87243432	IPR003014	PAN-1_domain	pfam	PF00024	25	95	2	ENSG00000183281
THNSL2	1	2	88472670	IPR001926	Trp_syn_b_sub_like_PLP_eny_SF	superfamily	SSF53686	1	475	8	ENSG00000144115
THNSL2	1	2	88472880	IPR004450	Thr_synthase_like	tigrfam	TIGR00260	71	430	8	ENSG00000144115
THNSL2	1	2	88474235	IPR001926	Trp_syn_b_sub_like_PLP_eny_SF	pfam	PF00291	101	406	6	ENSG00000144115
IGKV1-6	0	2	89265781	IPR007110	Ig-like_dom	pfscan	PS50835	18	117	2	ENSG00000239855
IGKV3-11	0	2	89326668	IPR007110	Ig-like_dom	pfscan	PS50835	16	115	2	ENSG00000241351
MAL	1	2	95691598	IPR008253	Marvel	pfam	PF01284	21	145	4	ENSG00000172005
MAL	1	2	95713860	IPR013295	MAL	prints	PR01884	84	99	2	ENSG00000172005
ZNF514	0	2	95815201	IPR007087	Znf_C2H2	pfscan	PS50157	316	343	1	ENSG00000144026
ZNF514	0	2	95815216	IPR007087	Znf_C2H2	pfam	PF00096	316	338	1	ENSG00000144026
ZNF514	0	2	95815216	IPR015880	Znf_C2H2-like	smart	SM00355	316	338	1	ENSG00000144026
STARD7	1	2	96852594	IPR002913	START_lipid-bd_dom	smart	SM00234	121	329	7	ENSG00000084090
CIAO1	0	2	96932122	IPR017986	WD40_repeat_dom	superfamily	SSF50978	12	332	7	ENSG00000144021
CIAO1	0	2	96932152	IPR017986	WD40_repeat_dom	pfscan	PS50294	22	339	7	ENSG00000144021
CIAO1	0	2	96935032	IPR001680	WD40_repeat	smart	SM00320	240	280	2	ENSG00000144021
CIAO1	0	2	96935035	IPR001680	WD40_repeat	pfam	PF00400	241	279	2	ENSG00000144021
CNNM4	0	2	97464811	IPR018490	cNMP-bd-like	superfamily	SSF51206	567	722	4	ENSG00000158158
ANKRD23	0	2	97505346	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	109	286	6	ENSG00000163126
ANKRD23	0	2	97505355	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	110	283	6	ENSG00000163126
ANKRD23	0	2	97506153	IPR002110	Ankyrin_rpt	pfscan	PS50088	143	175	1	ENSG00000163126
ANKRD23	0	2	97506156	IPR002110	Ankyrin_rpt	pfam	PF00023	145	174	1	ENSG00000163126
ANKRD23	0	2	97506162	IPR002110	Ankyrin_rpt	smart	SM00248	143	172	1	ENSG00000163126
ANKRD23	0	2	97506201	IPR002110	Ankyrin_rpt	prints	PR01415	144	159	1	ENSG00000163126
ANKRD36	0	2	97779564	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	30	251	6	ENSG00000135976
ANKRD36	0	2	97779567	IPR002110	Ankyrin_rpt	smart	SM00248	31	60	1	ENSG00000135976
ANKRD36	0	2	97779582	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	36	228	5	ENSG00000135976
ANKRD36	0	2	97783892	IPR002110	Ankyrin_rpt	pfscan	PS50088	97	129	2	ENSG00000135976
ANKRD36	0	2	97788723	IPR002110	Ankyrin_rpt	pfscan	PS50088	196	228	2	ENSG00000135976
